time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.383522,1,1.5,-1.106456,-1.037436,-1.143753,-1.001986
13.77701,2,1.5,-0.6868582,-0.4705653,-0.9511414,-0.7680515
18.10349,3,1.5,-2.150219,-0.7019869,-2.31411,-0.5756555
22.93262,4,1.5,0.2603513,-0.3213743,0.2377532,-0.3190312
26.42845,5,1.5,-0.2679276,0.4448815,-0.4622633,0.3240528
38.58112,6,1.5,-1.801149,-1.019645,-1.371159,-1.486565
49.41238,7,1.5,-0.1657578,1.182753,-0.3089661,1.032479
63.40824,8,1.5,-2.099084,-0.2416923,-2.484898,0.09760316
67.08138,9,1.5,-0.7499024,-0.6061327,-1.17476,-0.5523919
76.52888,10,1.5,-2.579551,0.2212889,-2.308505,0.2966447
84.2791,11,1.5,-1.397894,-1.757153,-1.366016,-1.44903
88.7512,12,1.5,0.01288102,-0.5029016,-0.1699866,-0.5655736
92.61194,13,1.5,-0.05585444,-0.6461514,-0.4068405,-0.5450885
96.47942,14,1.5,0.575909,-0.6022106,0.7176318,-1.21284
100.4424,15,1.5,-0.284471,-0.2826048,-0.5235161,-0.3333074
105.095,16,1.5,0.07920517,-0.2119688,-0.170153,-0.3720846
110.2142,17,1.5
