time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
16.86319,1,1.5,2.047442,-1.041205,1.663279,-0.8183241
23.18919,2,1.5,-2.778067,-1.513006,-2.157661,-1.145583
27.96696,3,1.5,-1.848449,-0.2859986,-2.089873,-0.5702103
33.71183,4,1.5,-0.6025097,-0.3397956,-0.7654223,-0.8052977
43.99557,5,1.5,1.118393,-1.640345,1.190481,-0.9308555
48.56737,6,1.5,-0.4953416,-0.592481,-0.8471002,-1.022974
53.79065,7,1.5,2.469311,-1.394325,2.491194,-1.143366
66.71236,8,1.5,-1.905528,-1.170224,-2.114082,-0.7515858
73.12868,9,1.5,-2.679679,0.1762417,-2.16201,0.04962612
77.62639,10,1.5,-1.516218,-0.1282936,-2.018342,-0.4044418
87.68671,11,1.5,-0.7979066,1.497373,-0.7709494,1.149004
91.74577,12,1.5,-1.336401,-0.1616931,-1.308941,-0.06118753
96.37209,13,1.5,-0.1613746,-1.428724,-0.4419519,-1.427287
102.9427,14,1.5,-0.4299788,-0.1606883,-0.7861623,-0.3561285
107.6177,15,1.5,1.464406,-0.5113988,1.30786,-0.3595731
112.5223,16,1.5,-2.29506,-0.6360332,-2.33688,-1.029562
116.5786,17,1.5,-1.77141
