time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
11.94236,1,1.3,-2.3733,-1.272638,-2.340723,-1.270117
16.78994,2,1.3,-1.114394,-1.263647,-1.384718,-1.404876
22.10507,3,1.3,-0.2800589,-0.9700806,-0.320636,-1.204723
25.95183,4,1.3,-0.3257512,0.3730469,-0.5906658,0.170631
30.31756,5,1.3,-2.007538,-1.01867,-2.148898,-1.251757
35.07719,6,1.3,-0.3771319,-0.4439162,-0.4351995,-0.4712939
40.9874,7,1.3,-0.9538892,-1.673308,-0.9539114,-1.458588
45.91701,8,1.3,0.571408,-1.163503,0.4235748,-1.201971
51.47492,9,1.3,-1.225653,0.0245517,-1.318403,0.2166485
56.85112,10,1.3,-1.560394,-1.657386,-1.789977,-1.123459
63.08731,11,1.3,-0.6528459,1.699075,-0.9761795,1.214532
68.34921,12,1.3,-0.9348667,-0.9529211,-0.8895994,-0.7146493
72.72455,13,1.3,0.2565218,-0.7599866,0.1109199,-0.8486598
77.44531,14,1.3,0.2370957,-0.9850709,0.1429603,-1.495008
81.56042,15,1.3,-1.232591,-0.3050493,-1.210517,-0.5135251
88.07091,16,1.3,-0.03393793,-1.415379,-0.01722713,-1.391977
93.04129,17,1.3,-0.63
