Time,LorR,Question,Character,Answer_State,Answer_Time
6.211224,left,9999,xx,irrelevant_answer,9999
11.99563,left,9999,xx,irrelevant_answer,9999
30.72318,left,2,L,correct,1.736961
34.5876,left,1,L,correct,0.6682739
38.54642,right,6,R,correct,0.9324036
43.01166,left,5,L,correct,1.556271
47.56509,right,3,R,correct,1.248775
52.85914,left,4,L,correct,0.7681274
57.42693,right,2,R,correct,1.024597
63.19912,left,3,L,correct,0.7726974
68.88004,left,6,L,correct,0.9994049
78.17337,right,1,R,correct,0.819664
84.27785,right,4,R,correct,1.755638
89.91661,right,3,R,correct,0.6582184
93.6762,left,4,L,correct,1.128685
98.19533,left,2,L,correct,0.7563019
102.8309,right,5,R,correct,1.494583
106.7056,right,6,L,character_mistake,1.125366
106.8619,left,9999,xx,irrelevant_answer,9999
109.9198,left,1,L,correct,0.6621704
113.0854,right,3,R,correct,0.8216095
118.2145,left,4,L,correct,0.5965424
123.7932,left,6,L,correct,1.406586
128.6602,left,1,L,correct,1.968445
133.5834,right,2,R,correct,0.8131409
137.2026,l
