Time,LorR,Question,Character,Answer_State,Answer_Time
2.18894,right,9999,xxx,irrelevant_answer,9999
8.289637,right,1,R,correct,0.623764
13.67494,right,2,R,correct,0.7042255
14.25597,right,9999,xxx,irrelevant_answer,9999
17.58136,left,3,L,correct,0.7944679
21.89964,left,4,L,correct,0.9322548
25.13126,left,5,L,correct,0.7323265
31.43735,right,6,R,correct,1.421627
36.75723,left,2,L,correct,0.776886
42.02793,left,6,L,correct,0.8750267
46.03891,right,5,R,correct,1.015488
51.14848,right,3,R,correct,0.7531891
55.94799,right,4,R,correct,0.7948837
60.84032,left,1,L,correct,0.876297
66.27689,left,5,L,correct,0.7190018
72.28726,left,2,L,correct,1.086212
75.837,left,1,L,correct,0.7175903
79.41651,right,4,R,correct,0.6370087
82.93017,left,3,L,correct,0.7074661
86.58821,left,6,L,correct,0.8500366
92.20708,right,3,R,correct,0.7282944
92.76059,right,9999,xxx,irrelevant_answer,9999
96.63895,right,4,R,correct,0.7335434
102.4802,left,2,L,correct,1.283295
108.2093,left,6,L,correct,1.207802
112.2624,left
