Time,LorR,Question,Character,Answer_State,Answer_Time
23.09761,right,6,R,correct,1.340092
26.72721,right,3,R,correct,0.7287674
29.88021,right,4,R,correct,0.9619408
33.12905,right,2,R,correct,0.8255119
36.26469,right,1,R,correct,0.9225693
40.34736,right,5,R,correct,0.6184464
45.77097,left,6,L,correct,1.059742
51.35622,left,2,L,correct,0.9792099
55.78507,left,4,L,correct,0.9169846
58.75888,left,3,L,correct,0.7089462
64.54604,left,1,L,correct,0.8600922
68.90672,left,5,L,correct,0.7368622
73.07884,right,4,R,correct,1.100563
78.26552,right,5,R,correct,1.023407
82.17064,right,1,R,correct,0.8449707
87.7464,right,3,R,correct,1.264046
92.07884,right,6,R,correct,0.9663925
96.26558,right,2,R,correct,0.723259
100.8973,left,5,L,correct,0.8048096
106.4858,left,2,L,correct,0.6956711
110.8978,left,6,L,correct,0.8333054
114.6589,right,3,R,correct,0.8721313
120.1673,right,1,R,correct,1.571808
125.129,left,4,R,character_mistake,0.9403076
129.4119,right,6,R,correct,1.046021
134.3124,left,1,L,correct,0.8
