time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
31.03794,1,1.1,-1.019045,-1.771178,-0.9028146,-1.327081
35.39349,2,1.1,-2.358781,-0.9583815,-2.39224,-0.9287751
39.69385,3,1.1,-1.780683,-0.5041655,-1.953255,-0.5298473
44.18311,4,1.1,0.03951752,-0.2699355,-0.2132456,-0.2500103
49.78878,5,1.1,-2.206203,-1.095326,-2.188397,-0.8785395
59.31439,6,1.1,-1.510893,-1.322158,-1.518525,-1.098254
63.21122,7,1.1,-1.263756,0.1098976,-1.590949,-0.0802376
79.70602,8,1.1,-2.121505,0.1984063,-2.455279,0.1420558
84.88858,9,1.1,0.1196406,-1.112229,-0.04808418,-0.9809389
99.31494,10,1.1,2.066891,-0.1481293,1.681797,-0.1358504
103.3223,11,1.1,0.9187163,-1.265277,0.7368374,-1.322956
107.3125,12,1.1,-0.6320594,-0.1378837,-0.7255549,-0.5063021
111.4582,13,1.1,-0.2456035,-1.220937,-0.2465304,-1.365344
115.2989,14,1.1,-0.1157146,-0.4873779,-0.3996437,-0.6720641
119.2792,15,1.1,-1.846522,-0.5330855,-2.104707,-0.8505779
124.1121,16,1.1,1.777561,-0.4294818,1.768153,-0.4570066
129.9436,17,1
