time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
24.91869,1,1.1,0.2215834,-0.5506914,0.2671892,-0.7997125
35.9654,2,1.1,-2.653187,1.506494,-2.376256,1.365399
40.58286,3,1.1,-0.6018443,-0.5396038,-0.7071886,-0.7869501
45.83797,4,1.1,0.09926932,-1.244447,0.06326257,-1.473043
61.11293,5,1.1,0.05960155,1.694549,0.08195682,1.443748
64.6843,6,1.1,2.434083,-0.4108672,2.219242,0.05039002
69.24824,7,1.1,-1.949079,-1.647034,-1.979979,-1.389218
76.20644,8,1.1,2.269751,0.8104197,2.384539,0.6980599
86.23129,9,1.1,-2.128115,1.432346,-2.031301,1.294674
90.74031,10,1.1,-2.308063,-1.150382,-2.442829,-1.422287
99.95142,11,1.1,0.6690359,-1.338459,0.5117928,-1.190015
107.5724,12,1.1,0.7157158,1.181086,0.5331339,1.326514
112.6856,13,1.1,-0.8236816,-0.8712453,-0.789346,-1.068697
116.4337,14,1.1,-2.604295,-0.7105994,-2.195083,-0.7768404
123.5079,15,1.1,-2.051524,1.193736,-2.205629,1.277599
128.0362,16,1.1,0.2057194,0.113783,0.1469428,-0.2155017
132.6627,17,1.1,-0.3918951,-0.9446999,
