Time,LorR,Question,Character,Answer_State,Answer_Time
1.562787,right,9999,xxx,irrelevant_answer,9999
2.950761,right,9999,xxx,irrelevant_answer,9999
3.151441,left,9999,xx,irrelevant_answer,9999
11.02459,left,5,L,correct,0.695713
14.80453,right,2,R,correct,1.045084
19.61244,right,6,R,correct,1.803654
25.12793,left,3,L,correct,0.9830818
30.72149,left,4,L,correct,0.6663742
33.79312,right,1,R,correct,0.9585457
37.83862,right,4,R,correct,0.7512779
43.21091,right,3,R,correct,0.6951332
48.33486,right,5,R,correct,0.5631866
52.49833,left,2,L,correct,1.243378
55.62732,left,6,L,correct,0.7667542
59.4125,left,1,L,correct,0.9845734
62.9065,right,1,R,correct,0.7829056
69.0542,right,2,R,correct,1.199524
72.6194,right,4,R,correct,1.004532
75.57269,left,5,L,correct,0.9343033
81.01789,left,6,L,correct,0.9116364
85.75499,right,3,R,correct,0.8161163
97.04448,left,3,L,correct,1.276215
102.6072,left,6,L,correct,0.8985443
108.361,right,1,R,correct,0.7895355
112.6682,right,4,R,correct,0.66539
116.0387,left,5
