Time,LorR,Question,Character,Answer_State,Answer_Time
5.897579,left,9999,xx,irrelevant_answer,9999
22.11113,left,5,L,correct,1.887398
26.57941,right,2,R,correct,0.7453003
32.41081,right,9999,xxx,irrelevant_answer,9999
37.70991,right,1,R,correct,1.02293
41.96143,right,3,R,correct,0.9842758
47.54736,left,4,L,correct,0.9662018
52.57125,right,5,R,correct,0.6926346
56.5507,right,4,R,correct,0.8095474
61.0999,left,6,L,correct,0.9744492
64.3639,left,3,L,correct,0.9226685
70.01913,left,1,L,correct,1.936996
74.4408,left,2,L,correct,1.600586
79.40143,right,5,R,correct,0.8179016
83.85956,left,2,R,character_mistake,0.8464279
88.78345,left,3,L,correct,0.8850174
93.62637,left,6,L,correct,0.6972122
96.89635,right,4,R,correct,0.8838959
101.0775,right,1,R,correct,0.9260483
105.0806,left,4,L,correct,1.355469
109.8552,right,6,R,correct,0.9724731
115.5232,left,9999,xx,irrelevant_answer,9999
119.6323,right,1,R,correct,1.080963
125.028,left,3,L,correct,0.7951508
128.42,right,5,R,correct,0.8061218
134.4635
