time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
21.11688,1,1.5,-1.152311,1.088021,-1.376783,0.8170698
26.12021,2,1.5,-0.1046591,-0.9894048,-0.1760287,-1.095736
29.56223,3,1.5,2.133312,0.6958475,2.435731,0.7539866
34.26355,4,1.5,2.328925,-0.6949803,2.422132,-0.778874
38.79775,5,1.5,-1.403805,-1.661293,-1.563618,-1.297477
45.34567,6,1.5,-0.5074738,-1.814232,-0.7551073,-1.209075
49.80206,7,1.5,-0.4317173,-0.5450882,-0.6627231,-1.000881
53.74812,8,1.5,2.593188,-0.819194,2.046531,-0.9371492
58.17169,9,1.5,2.245959,-0.2133946,2.431089,-0.3376814
62.1701,10,1.5,1.542513,0.6498823,1.165833,0.3007226
66.11382,11,1.5,-1.267302,0.05773685,-1.757078,-0.2198976
71.20818,12,1.5,-1.471765,-1.599284,-1.58873,-1.388829
75.32892,13,1.5,-1.663182,-1.248077,-2.028339,-1.429472
79.39238,14,1.5,-1.759421,-0.7468865,-2.089068,-1.127986
84.6494,15,1.5,0.2086928,-1.282135,-0.2217266,-1.391462
88.59439,16,1.5,0.5309886,-1.26589,0.3505228,-1.439639
92.63826,17,1.5,1.848228,-0.6674682,1
