Time,LorR,Question,Character,Answer_State,Answer_Time
1.728586,left,9999,xx,irrelevant_answer,9999
1.741852,right,9999,xxx,irrelevant_answer,9999
12.82186,left,5,L,correct,0.7516155
17.24157,right,4,R,correct,0.7928085
21.01988,left,1,L,correct,0.8479805
26.82213,left,6,L,correct,1.328251
33.06147,right,3,R,correct,1.570744
37.76658,right,2,R,correct,1.235256
43.21136,left,4,L,correct,0.8051453
43.43124,left,9999,xx,irrelevant_answer,9999
46.41986,right,5,R,correct,0.7537918
50.941,right,6,R,correct,1.103958
56.53163,right,1,R,correct,0.7247162
62.06376,left,2,L,correct,1.571785
67.48282,left,3,L,correct,0.7016602
72.88051,left,5,L,correct,0.8071136
78.82782,left,2,L,correct,1.401344
84.5954,left,3,L,correct,0.770134
88.86589,left,6,L,correct,0.9668198
94.74405,left,4,R,character_mistake,1.161606
99.9537,right,1,R,correct,0.7279282
104.0769,left,4,L,correct,1.146988
107.694,right,6,R,correct,0.9299545
111.9794,right,1,R,correct,0.750061
116.5361,right,3,R,correct,1.469818
120.0219,ri
