time,is_recent,pos_x,pos_y,filtered_pos_x,filtered_pos_y
0.01826477,1,1046.7,230.3046,523.3498,115.1523
0.06342697,1,1045.944,230.7428,784.6469,172.9476
0.07350159,1,1045.944,230.7428,915.2953,201.8452
0.08782005,1,1044.98,231.0353,980.1378,216.4403
0.09469604,1,1044.98,231.0353,1012.559,223.7378
0.1035824,1,1044.98,231.0353,1028.77,227.3866
0.1132393,1,1044.98,231.0353,1036.875,229.2109
0.1259289,1,1043.907,231.4403,1040.391,230.3256
0.1366596,1,1043.907,231.4403,1042.149,230.8829
0.1477985,1,1042.962,231.7463,1042.556,231.3146
0.1582031,1,1042.962,231.7463,1042.759,231.5305
0.1697044,1,1042.962,231.7463,1042.86,231.6384
0.1803207,1,1041.926,232.6021,1042.393,232.1202
0.1942616,1,1041.926,232.6021,1042.16,232.3611
0.2027607,1,1041.926,232.6021,1042.043,232.4816
0.2124252,1,1040.829,234.052,1041.436,233.2668
0.2318268,1,1040.829,234.052,1041.133,233.6594
0.2400761,1,1039.947,235.2086,1040.54,234.434
0.2519264,1,1039.947,235.2086,1040.243,234.8213
0.2642365,1,1039.947,235.2086,1040.095,235.0149
0.2739143,1,1039.328,235.9085,1039.712,235.4617
0.2849483,1,1039.328,235.9085,1039.52,235.6851
0.297205,1,1038.538,237.465,1039.029,236.575
0.3107548,1,1038.538,237.465,1038.783,237.02
0.3189716,1,1038.538,237.465,1038.66,237.2425
0.3319569,1,1037.158,239.1134,1037.909,238.1779
0.3442211,1,1037.158,239.1134,1037.534,238.6457
0.3547115,1,1037.158,239.1134,1037.346,238.8795
0.3673153,1,1035.828,241.0796,1036.587,239.9796
0.3756351,1,1035.828,241.0796,1036.207,240.5296
0.3899117,1,1034.158,242.8362,1035.183,241.6829
0.3996506,1,1034.158,242.8362,1034.67,242.2596
0.4109154,1,1034.158,242.8362,1034.414,242.5479
0.4247322,1,1032.377,244.8319,1033.396,243.6899
0.433382,1,1032.377,244.8319,1032.886,244.2609
0.4473057,1,1031.35,246.9216,1032.118,245.5912
0.458292,1,1031.35,246.9216,1031.734,246.2564
0.4716396,1,1031.35,246.9216,1031.542,246.589
0.4802494,1,1030.691,248.4312,1031.116,247.5101
0.4927177,1,1030.691,248.4312,1030.904,247.9707
0.5047379,1,1030.691,248.4312,1030.797,248.201
0.5139885,1,1030.163,249.2184,1030.48,248.7097
0.5281315,1,1030.163,249.2184,1030.321,248.964
0.5362606,1,1030.163,249.2184,1030.242,249.0912
0.5513115,1,1029.315,249.6796,1029.779,249.3854
0.5592461,1,1029.315,249.6796,1029.547,249.5325
0.5753136,1,1015.651,291.8586,1022.599,270.6956
0.5847397,1,1015.651,291.8586,1019.125,281.277
0.595499,1,1015.651,291.8586,1017.388,286.5678
0.6085396,1,962.8958,423.3576,990.1418,354.9627
0.6198235,1,962.8958,423.3576,976.5188,389.1602
0.6327877,1,919.0735,533.5724,947.7961,461.3663
0.6436462,1,919.0735,533.5724,933.4348,497.4694
0.6520824,1,919.0735,533.5724,926.2542,515.5209
0.6649227,1,894.8625,594.026,910.5583,554.7734
0.6749039,1,894.8625,594.026,902.7104,574.3997
0.6900501,1,881.2768,621.5837,891.9937,597.9917
0.6976051,1,881.2768,621.5837,886.6353,609.7877
0.7098427,1,881.2768,621.5837,883.9561,615.6857
0.7207813,1,877.2265,632.2482,880.5913,623.9669
0.7321682,1,877.2265,632.2482,878.9089,628.1075
0.7432117,1,877.2265,632.2482,878.0677,630.1779
0.7539692,1,876.4064,639.466,877.2371,634.8219
0.7687302,1,876.4064,639.466,876.8217,637.1439
0.7757187,1,876.4064,639.466,876.614,638.3049
0.7876091,1,875.2914,648.2333,875.9528,643.2691
0.7976494,1,875.2914,648.2333,875.6221,645.7512
0.809412,1,875.2914,648.2333,875.4568,646.9922
0.8202553,1,874.5177,646.5671,874.9872,646.7797
0.8315811,1,874.5177,646.5671,874.7524,646.6734
0.8404922,1,872.8596,645.1197,873.806,645.8965
0.8532887,1,872.8596,645.1197,873.3328,645.5081
0.8642387,1,872.8596,645.1197,873.0962,645.3139
0.8734379,1,870.7012,644.8311,871.8987,645.0725
0.8922195,1,870.7012,644.8311,871.2999,644.9518
0.9039326,1,868.6372,644.8395,869.9686,644.8956
0.916151,1,868.6372,644.8395,869.3029,644.8676
0.9266491,1,868.6372,644.8395,868.97,644.8535
0.9396973,1,867.3217,645.1262,868.1459,644.9899
0.9509239,1,867.3217,645.1262,867.7338,645.058
0.9626942,1,866.1642,645.4764,866.949,645.2672
0.9727364,1,866.1642,645.4764,866.5566,645.3718
0.983305,1,866.1642,645.4764,866.3604,645.4241
0.9948044,1,865.9568,645.7726,866.1586,645.5984
1.007666,1,865.9568,645.7726,866.0577,645.6855
1.016842,1,865.9568,645.7726,866.0073,645.7291
1.030127,1,865.7263,645.1945,865.8668,645.4618
1.040102,1,865.7263,645.1945,865.7965,645.3281
1.053471,1,865.7735,644.8832,865.785,645.1057
1.064787,1,865.7735,644.8832,865.7793,644.9945
1.074303,1,865.7735,644.8832,865.7764,644.9388
1.085779,1,865.9205,645.0792,865.8484,645.009
1.096449,1,865.9205,645.0792,865.8845,645.0441
1.107176,1,865.9205,645.0792,865.9025,645.0616
1.117401,1,865.9045,645.6121,865.9035,645.3369
1.1278,1,865.9045,645.6121,865.904,645.4745
1.137959,1,865.9045,645.6121,865.9042,645.5433
1.150682,1,866.0075,645.8195,865.9559,645.6814
1.162203,1,866.0075,645.8195,865.9817,645.7504
1.171806,1,866.0075,645.8195,865.9946,645.7849
1.184769,1,866.1017,645.9851,866.0482,645.885
1.193348,1,866.1017,645.9851,866.075,645.9351
1.205416,1,866.2974,646.5635,866.1862,646.2493
1.214764,1,866.2974,646.5635,866.2418,646.4064
1.226023,1,866.2974,646.5635,866.2695,646.485
1.236513,1,866.3943,647.0919,866.3319,646.7885
1.24814,1,866.3943,647.0919,866.3632,646.9402
1.25749,1,866.3943,647.0919,866.3788,647.016
1.269407,1,866.277,647.5237,866.3279,647.2699
1.280006,1,866.277,647.5237,866.3025,647.3969
1.290819,1,866.277,647.5237,866.2898,647.4603
1.302645,1,866.4569,649.3905,866.3734,648.4254
1.312595,1,866.4569,649.3905,866.4152,648.908
1.323553,1,867.1948,651.6749,866.8049,650.2914
1.336031,1,867.1948,651.6749,866.9999,650.9832
1.348036,1,867.1948,651.6749,867.0973,651.329
1.35652,1,875.3644,646.5208,871.2308,648.9249
1.369047,1,875.3644,646.5208,873.2976,647.7229
1.379101,1,875.3644,646.5208,874.331,647.1218
1.388607,1,906.2205,618.7828,890.2758,632.9523
1.399271,1,906.2205,618.7828,898.2481,625.8676
1.410522,1,906.2205,618.7828,902.2343,622.3252
1.42075,1,947.2499,578.6858,924.7421,600.5055
1.433109,1,947.2499,578.6858,935.996,589.5956
1.442299,1,947.2499,578.6858,941.6229,584.1407
1.453079,1,982.4309,543.183,962.0269,563.6619
1.465933,1,982.4309,543.183,972.2289,553.4225
1.475025,1,1005.349,519.2862,988.7889,536.3544
1.487194,1,1005.349,519.2862,997.069,527.8203
1.498837,1,1005.349,519.2862,1001.209,523.5532
1.509541,1,1020.641,502.3702,1010.925,512.9617
1.520773,1,1020.641,502.3702,1015.783,507.6659
1.532715,1,1020.641,502.3702,1018.212,505.0181
1.542257,1,1034.503,491.8153,1026.357,498.4167
1.552826,1,1034.503,491.8153,1030.43,495.116
1.565863,1,1059.405,474.1484,1044.918,484.6322
1.575254,1,1059.405,474.1484,1052.161,479.3903
1.587185,1,1059.405,474.1484,1055.783,476.7693
1.598595,1,1186.047,414.4485,1120.915,445.6089
1.609331,1,1186.047,414.4485,1153.481,430.0287
1.619154,1,1186.047,414.4485,1169.764,422.2386
1.631048,1,1412.644,326.0692,1291.204,374.1539
1.640228,1,1412.644,326.0692,1351.924,350.1116
1.652199,1,1412.644,326.0692,1382.284,338.0904
1.664711,1,1550.009,277.0738,1466.146,307.5821
1.673361,1,1550.009,277.0738,1508.078,292.3279
1.686041,1,1616.945,247.206,1562.511,269.767
1.697111,1,1616.945,247.206,1589.728,258.4865
1.708572,1,1616.945,247.206,1603.336,252.8463
1.718042,1,1651.183,224.0102,1627.26,238.4282
1.728701,1,1651.183,224.0102,1639.222,231.2192
1.737478,1,1651.183,224.0102,1645.203,227.6147
1.749535,1,1679.092,210.4314,1662.147,219.0231
1.758989,1,1679.092,210.4314,1670.62,214.7272
1.771776,1,1679.092,210.4314,1674.856,212.5793
1.783859,1,1700.468,201.1528,1687.662,206.8661
1.792782,1,1700.468,201.1528,1694.065,204.0095
1.808407,1,1724.828,188.0186,1709.446,196.014
1.817261,1,1724.828,188.0186,1717.137,192.0163
1.827719,1,1724.828,188.0186,1720.983,190.0175
1.838346,1,1748.747,172.5495,1734.865,181.2835
1.85058,1,1748.747,172.5495,1741.806,176.9165
1.859848,1,1748.747,172.5495,1745.277,174.733
1.872171,1,1770.329,171.4784,1757.803,173.1057
1.884336,1,1770.329,171.4784,1764.066,172.2921
1.892267,1,1770.329,171.4784,1767.197,171.8853
1.904402,1,1786.699,177.5747,1776.948,174.7299
1.915329,1,1786.699,177.5747,1781.823,176.1523
1.926296,1,1800.266,182.7417,1791.045,179.447
1.935753,1,1800.266,182.7417,1795.655,181.0944
1.947756,1,1800.266,182.7417,1797.961,181.918
1.955976,1,1800.266,182.7417,1799.113,182.3299
1.968239,1,1810.81,185.5849,1804.962,183.9574
1.976803,1,1810.81,185.5849,1807.886,184.7712
1.989304,1,1821.19,188.1913,1814.538,186.4812
1.999191,1,1821.19,188.1913,1817.864,187.3363
2.009106,1,1821.19,188.1913,1819.527,187.7638
2.019575,1,1808.252,224.7327,1813.889,206.2482
2.034271,1,1808.252,224.7327,1811.071,215.4904
2.043209,1,1808.252,224.7327,1809.661,220.1115
2.053024,1,1697.015,411.3398,1753.338,315.7257
2.065454,1,1697.015,411.3398,1725.176,363.5328
2.07501,1,1551.684,682.4421,1638.43,522.9874
2.085997,1,1551.684,682.4421,1595.057,602.7148
2.096907,1,1551.684,682.4421,1573.371,642.5785
2.108583,1,1483.417,811.562,1528.394,727.0702
2.11956,1,1483.417,811.562,1505.905,769.316
2.132135,1,1483.417,811.562,1494.661,790.439
2.14362,1,1458.791,866.6398,1476.726,828.5394
2.154167,1,1458.791,866.6398,1467.758,847.5896
2.16584,1,1453.087,894.3574,1460.422,870.9735
2.174288,1,1453.087,894.3574,1456.755,882.6654
2.186996,1,1453.087,894.3574,1454.921,888.5114
2.196095,1,1454.284,909.8245,1454.602,899.1679
2.20701,1,1454.284,909.8245,1454.443,904.4962
2.216669,1,1454.284,909.8245,1454.364,907.1603
2.22809,1,1464.643,909.3866,1459.503,908.2734
2.237549,1,1464.643,909.3866,1462.073,908.83
2.250648,1,1464.643,909.3866,1463.358,909.1083
2.260397,1,1468.969,916.5565,1466.164,912.8324
2.274719,1,1468.969,916.5565,1467.566,914.6945
2.285135,1,1468.969,916.5565,1468.268,915.6255
2.295187,1,1456.665,937.2296,1462.466,926.4276
2.305914,1,1456.665,937.2296,1459.566,931.8286
2.315367,1,1456.665,937.2296,1458.115,934.5291
2.327053,1,1447.537,944.9091,1452.826,939.7191
2.337311,1,1447.537,944.9091,1450.182,942.3141
2.351191,1,1441.662,942.7454,1445.922,942.5297
2.360624,1,1441.662,942.7454,1443.792,942.6376
2.37389,1,1441.662,942.7454,1442.727,942.6915
2.384111,1,1432.439,939.4836,1437.583,941.0875
2.394772,1,1432.439,939.4836,1435.011,940.2856
2.407389,1,1432.439,939.4836,1433.725,939.8846
2.416586,1,1426.745,935.8094,1430.235,937.847
2.42709,1,1426.745,935.8094,1428.49,936.8282
2.435732,1,1426.745,935.8094,1427.618,936.3188
2.456882,1,1422.619,929.3025,1425.118,932.8107
2.468626,1,1422.619,929.3025,1423.869,931.0566
2.479549,1,1419.413,924.2334,1421.641,927.645
2.490231,1,1419.413,924.2334,1420.527,925.9392
2.500572,1,1419.255,917.6897,1419.891,921.8145
2.522949,1,1419.255,917.6897,1419.573,919.7521
2.529192,1,1419.255,917.6897,1419.414,918.7209
2.53528,1,1421.2,912.1776,1420.307,915.4492
2.548542,1,1421.2,912.1776,1420.754,913.8134
