Time,LorR,Question,Character,Answer_State,Answer_Time
32.38314,left,2,L,correct,1.424541
36.82648,left,1,L,correct,0.7595711
40.56492,right,3,R,correct,1.578274
45.43095,left,4,L,correct,0.9102249
50.74989,right,5,R,correct,0.6410675
55.94045,right,6,L,character_mistake,1.051689
56.00872,left,9999,xx,irrelevant_answer,9999
60.40225,left,5,L,correct,1.085281
63.58603,right,2,R,correct,0.7045746
68.68526,right,4,R,correct,1.220215
74.00214,right,1,R,correct,0.9026642
78.6974,right,3,L,character_mistake,0.8280258
78.83261,left,9999,xx,irrelevant_answer,9999
82.37057,right,6,R,correct,1.139786
87.04173,left,4,L,correct,0.690979
91.70311,left,2,L,correct,0.8512497
95.71771,right,3,R,correct,1.976051
98.76263,left,1,L,correct,0.8982925
103.5843,left,5,L,correct,1.030014
107.2696,left,6,L,correct,0.7658234
112.0469,left,1,L,correct,0.8259659
115.8089,left,4,L,correct,1.057404
125.2847,left,6,R,character_mistake,0.744278
125.4677,right,9999,xxx,irrelevant_answer,9999
129.9065,right,2,R,correc
