time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
32.03178,1,1.5,-2.632535,-1.602014,-2.028813,-1.420506
37.23579,2,1.5,0.6147929,-0.9279179,0.2992918,-1.291461
42.42475,3,1.5,-2.262172,-1.327399,-2.421882,-1.284758
47.15578,4,1.5,-1.830809,-0.5832216,-2.167437,-0.9936199
52.32029,5,1.5,-0.4590468,-1.568222,-0.3512504,-1.433903
56.78258,6,1.5,2.482745,-0.7754378,2.263851,-0.7995129
61.4498,7,1.5,0.782886,-0.07294145,0.4585164,-0.4483225
66.30264,8,1.5,0.0664416,0.1723678,-0.06899831,-0.1290308
73.83759,9,1.5,0.194671,1.403566,0.2229595,1.400463
83.85537,10,1.5,-2.368497,-0.4564577,-2.048777,0.05583378
87.448,11,1.5,-1.309957,0.1752463,-1.730287,-0.06609514
93.06328,12,1.5,0.3550016,0.5845829,0.3052005,0.4739881
97.37748,13,1.5,0.6016714,0.01305746,0.2078478,-0.1825091
102.0388,14,1.5,1.221328,0.03242051,0.9382696,-0.3368102
106.0653,15,1.5,-0.5096923,-0.6166416,-0.6585562,-0.457868
111.1009,16,1.5,-0.2184848,-1.177567,-0.3626569,-0.759598
115.9123,17,1.5,0.5547
