time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
18.06682,1,1.5,-2.055202,-1.670265,-2.305079,-1.048832
24.48506,2,1.5,2.468741,0.820961,2.314258,0.6597747
36.28648,3,1.5,-0.8054103,1.400717,-0.9795275,1.366052
45.18536,4,1.5,-2.568022,-1.834681,-2.262316,-1.463723
49.86626,5,1.5,-0.168724,-0.8343268,-0.4827365,-0.6398398
52.50897,6,1.5,1.048026,1.460236,0.8223693,1.373156
59.00271,7,1.5,-0.377193,-1.515003,-0.456184,-1.042622
63.20509,8,1.5,1.478055,-0.8289824,1.701045,-0.6764855
69.34821,9,1.5,-0.9614625,-1.553882,-0.7750421,-1.307706
74.66666,10,1.5,1.317859,-0.6159642,1.237903,-0.7943735
79.02536,11,1.5,1.467557,-0.4109302,1.341106,-0.8109685
83.04263,12,1.5,-0.2515553,-0.3587273,-0.42813,-0.7007139
89.75959,13,1.5,-2.11844,-1.010567,-1.795468,-1.38318
94.28857,14,1.5,0.07853653,-1.080503,-0.05443762,-1.389933
98.39188,15,1.5,0.3846069,-0.6281433,0.2748135,-1.122071
103.7759,16,1.5,-0.03533068,-0.4829787,-0.1251472,-0.5519127
108.0244,17,1.5,0.9961568,0.40
