time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
21.16748,1,1.1,-2.617969,1.287318,-2.443659,1.049687
26.12534,2,1.1,-1.205258,-1.431762,-1.294219,-1.147558
48.16602,3,1.1,2.351427,-1.498602,2.074967,-1.197229
53.69773,4,1.1,-0.897471,-1.367262,-0.7142029,-1.405892
58.0414,5,1.1,-0.9720784,-1.245582,-0.8339694,-1.350308
62.01138,6,1.1,1.512634,-0.9532295,1.729957,-0.9001407
67.71039,7,1.1,0.1509241,-1.069091,0.3143835,-0.990168
71.86143,8,1.1,0.2945542,-0.2466901,0.3161471,-0.1715553
76.98664,9,1.1,-0.367662,0.3048499,-0.2901474,-0.02936246
80.63451,10,1.1,-0.3940046,-0.4509929,-0.7035586,-0.556193
85.05621,11,1.1,-0.3863807,-0.2420776,-0.3785629,-0.2598681
92.67594,12,1.1,-0.226826,-1.600244,-0.2953909,-1.15177
97.21455,13,1.1,-1.692512,-0.2672667,-1.985443,-0.4167747
102.202,14,1.1,-0.7851664,-0.786547,-0.5646285,-0.9540329
107.7596,15,1.1,0.02972166,-0.5393243,0.001479254,-0.6447409
112.9369,16,1.1,0.2325104,-0.6667884,0.2356295,-0.5807524
117.1441,17,1.1,-
