time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
11.50963,1,1.5,0.5460084,-1.177248,0.3599078,-1.280805
16.87482,2,1.5,-1.870176,-1.346389,-1.821942,-1.002306
28.80707,3,1.5,1.21041,1.638372,1.173346,0.9263573
39.75661,4,1.5,0.1774342,-1.162905,0.2425908,-0.9521785
44.43334,5,1.5,-1.042701,-0.7422187,-0.7505441,-0.6899038
49.47678,6,1.5,-1.891042,-0.7491281,-2.055022,-0.7672895
57.5361,7,1.5,1.127304,1.235433,0.9946202,1.200121
63.95205,8,1.5,1.173712,-1.287877,0.8224476,-1.085563
68.63374,9,1.5,-1.641205,-0.772591,-1.478158,-1.063058
78.15553,10,1.5,-2.020712,-0.09053047,-2.454413,-0.1601904
82.07227,11,1.5,-1.928441,-0.5578071,-2.02444,-0.3672821
86.10404,12,1.5,-2.002495,-0.926019,-2.333697,-1.177805
90.46956,13,1.5,-1.11569,0.09498904,-1.180185,-0.06116982
96.70695,14,1.5,-2.814586,-1.496766,-2.299536,-1.209684
102.5047,15,1.5,0.5761003,-1.469403,0.5096302,-1.394686
110.842,16,1.5,-0.8885813,1.144974,-0.826443,1.016415
116.4464,17,1.5,-0.6910236,-1.268378,
