time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
28.41631,1,1.1,0.6578933,-1.216576,0.6914543,-1.186454
32.71039,2,1.1,-0.7994865,0.07298811,-0.8572167,0.07526837
37.31364,3,1.1,-2.658258,-0.5484296,-2.423798,-0.4537331
42.52202,4,1.1,0.3380554,-1.492955,0.3417802,-1.083101
46.41172,5,1.1,1.730977,-1.055846,1.870862,-1.198055
55.0169,6,1.1,-1.670193,0.1492709,-1.418499,0.2345262
58.24889,7,1.1,-1.398977,0.1143345,-1.512017,-0.2039086
67.63521,8,1.1,-0.04447342,-1.596164,0.0113976,-1.367252
71.60761,9,1.1,0.4246671,0.6456122,0.5141368,0.3559477
77.11225,10,1.1,-1.578568,-0.9575124,-1.433381,-0.9077449
89.02574,11,1.1,0.2957209,0.05953735,-0.08500861,0.2618533
93.91739,12,1.1,0.3564205,-0.8532585,0.2083747,-0.752913
98.0347,13,1.1,-0.08461692,-0.7928971,-0.2013108,-0.9915389
105.4655,14,1.1,-0.5537638,0.580263,-0.6645892,0.5292253
109.7945,15,1.1,-1.966501,-0.8387272,-2.099187,-0.9037703
114.6918,16,1.1,-2.049563,-1.266285,-2.159276,-1.196202
119.6976,17,1.1,-2.
