time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
20.80014,1,1.5,-2.775335,1.490873,-2.19052,1.287322
26.79762,2,1.5,0.02691237,-1.650202,0.4160629,-1.281424
31.34806,3,1.5,-2.350865,-0.865189,-2.216717,-0.7966433
40.11298,4,1.5,-1.878125,-0.7927815,-2.293085,-0.9044124
43.83313,5,1.5,-1.509921,-0.0794345,-1.681842,-0.5189641
50.09031,6,1.5,-0.5510557,-0.9973264,-0.2788953,-0.5241431
54.73051,7,1.5,-0.3179236,-1.501401,-0.0985571,-1.483833
58.83135,8,1.5,1.761964,-0.644507,1.457061,-0.6929708
68.91898,9,1.5,-0.9028513,1.275155,-0.8111826,1.243061
74.10648,10,1.5,-1.56869,-0.06235873,-1.285092,-0.2115944
78.35788,11,1.5,-0.2493536,-0.5468585,-0.3422813,-1.057029
82.3385,12,1.5,-0.6896102,0.343575,-0.1456843,0.3698687
88.3199,13,1.5,-0.5895255,-1.429259,-0.36964,-0.9201431
93.79677,14,1.5,-0.6154868,-0.5409204,-0.8369368,-0.4930875
99.83286,15,1.5,0.9672461,-0.8816065,0.6939062,-0.7197469
104.5488,16,1.5,-1.182737,0.008690554,-0.7413867,-0.4448544
122.4972,17,1.5
