time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
14.51712,1,1.3,-0.6778561,-0.8692747,-0.3740612,-0.735358
18.1391,2,1.3,-1.212083,-0.6070936,-1.111943,-0.3955058
23.75992,3,1.3,-2.635628,-1.633426,-2.248236,-1.37929
29.52364,4,1.3,-1.717982,-0.882761,-1.560444,-0.6835685
34.89449,5,1.3,-0.3737684,-1.159762,-0.1156102,-1.121244
40.18674,6,1.3,-0.5470344,-1.132237,-0.3562901,-1.18566
43.41735,7,1.3,0.7124544,0.8954705,0.8912696,0.7104428
46.63467,8,1.3,1.117618,-0.4097999,1.023811,-0.2877497
50.61762,9,1.3,-1.955214,-0.3249862,-1.670306,-0.5116597
59.11705,10,1.3,-2.101209,1.312727,-2.225901,0.9541578
64.60609,11,1.3,-0.03627003,-0.7452397,-0.05341147,-1.105468
69.28992,12,1.3,-1.605658,-0.8210108,-1.380612,-0.8407889
73.83124,13,1.3,0.5569282,-1.572796,0.5726404,-1.211997
78.73115,14,1.3,-0.5394833,-0.4104033,-0.475973,-0.4449113
83.02399,15,1.3,-1.269098,-0.9923078,-1.144085,-1.077122
86.91503,16,1.3,-1.888177,-0.3532133,-2.066493,-0.5711231
90.93896,17,1.3,-
