time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
17.08046,1,1.1,-1.296936,-0.975935,-1.266015,-1.245105
21.53262,2,1.1,-2.432112,-0.9136408,-2.335168,-0.9369808
43.19712,3,1.1,0.08209792,-1.089116,-0.01276317,-1.129935
51.03086,4,1.1,-0.468174,1.070323,-0.7495563,1.016507
57.70531,5,1.1,0.06432403,0.5032058,-0.02273757,0.291041
61.96707,6,1.1,-0.9561543,-0.6938403,-1.224009,-0.6165831
66.09456,7,1.1,1.07135,-1.21116,0.8901263,-1.338256
70.92799,8,1.1,0.1572952,-0.8624693,0.178812,-0.9846027
75.58915,9,1.1,-0.09569658,-0.3872263,-0.05721712,-0.2788244
78.0369,10,1.1,1.759372,1.661917,1.976573,1.156826
82.00079,11,1.1,0.8025849,0.7019556,0.6916381,0.4389112
85.72319,12,1.1,0.4141853,-0.03661081,0.4682463,-0.1561442
95.5857,13,1.1,-1.271282,-0.7732643,-1.536175,-0.8320795
99.95102,14,1.1,1.024092,-0.796645,0.8660434,-0.8937252
104.3979,15,1.1,-1.679723,-0.7742754,-1.751531,-0.8666782
113.752,16,1.1,-0.257152,-1.199841,-0.1646085,-0.8096558
118.0557,17,1.1,0.15389
