time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
23.24312,1,1.3,-0.4491473,0.002130066,-0.338513,-0.2010053
28.0017,2,1.3,-2.112556,-0.9763208,-2.15662,-0.6423668
37.53625,3,1.3,-1.877682,-1.398516,-2.217882,-1.201759
41.81123,4,1.3,0.1797413,-1.647251,-0.08079864,-1.15238
45.85155,5,1.3,-1.74073,-0.7656612,-1.417018,-0.8337976
50.67753,6,1.3,-0.2480049,-0.7828246,-0.3405505,-0.5655861
55.20034,7,1.3,-0.4666322,-0.4808403,-0.2827797,-0.5894169
59.57594,8,1.3,0.1376283,-0.882115,0.1261733,-0.919849
63.56303,9,1.3,0.02838876,-0.7119718,0.09914132,-0.633468
69.63397,10,1.3,-0.7595115,-1.38451,-0.5556497,-1.26265
76.67138,11,1.3,-0.8912266,-1.5388,-0.5312691,-1.320322
81.02212,12,1.3,-2.46679,-0.4711339,-2.492074,-0.4112009
86.26306,13,1.3,0.7054626,-0.4921111,0.6184393,-0.3278983
89.75493,14,1.3,1.714946,-0.928618,1.282364,-0.6796006
95.44077,15,1.3,-1.007505,-0.9784111,-0.8029343,-0.710838
99.45826,16,1.3,0.523457,-1.657922,0.5692769,-1.228381
110.5343,17,1.3,-0
