time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
13.01764,1,1.1,0.2514857,-0.9890438,0.1448159,-0.8561043
21.03389,2,1.1,-0.7708336,1.287555,-1.015533,1.465204
25.27743,3,1.1,1.924127,-0.8094029,2.188279,-1.011629
29.51305,4,1.1,-1.598908,-0.9688861,-1.494935,-1.282718
34.15396,5,1.1,-0.3280402,-0.5636156,-0.2331383,-0.3130966
44.25167,6,1.1,0.1314966,0.1767806,-0.07127568,0.3547481
64.00012,7,1.1,-0.6320156,0.6395232,-0.4401548,0.812304
68.85559,8,1.1,-2.178973,-0.6339964,-2.302088,-0.6673449
73.06293,9,1.1,-2.294333,-1.072207,-2.439753,-1.321719
87.78989,10,1.1,-1.903563,-0.6313041,-1.529828,-0.5053049
92.18359,11,1.1,-0.5758235,-0.9830497,-0.6108252,-0.8092378
97.92665,12,1.1,-1.802096,-1.152076,-1.987886,-1.111658
105.1154,13,1.1,-1.497501,0.07361542,-1.593944,0.3606426
111.6635,14,1.1,-1.905842,-1.510782,-1.963934,-1.438515
116.3575,15,1.1,-2.673542,-1.126723,-2.225115,-1.159639
121.5299,16,1.1,0.04218729,-1.465154,-0.1826387,-1.260289
126.0685,17,1.1,-0.
