time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.268823,1,1.3,0.6849493,-0.2865027,0.695517,-0.1300087
13.2982,2,1.3,1.485222,-1.267462,1.720535,-1.371818
17.31939,3,1.3,-1.601818,-0.4729521,-1.419542,-0.7828581
21.70287,4,1.3,-0.0358997,-0.5120385,0.1524929,-0.6632295
32.1861,5,1.3,0.2343773,-0.9686741,0.6485223,-1.006839
38.50096,6,1.3,-0.1302965,-1.127112,-0.3315292,-0.8106748
42.14549,7,1.3,-0.2286752,-0.5877622,-0.3632145,-0.4474373
46.21751,8,1.3,-1.530329,-0.3462857,-1.564817,-0.5200906
50.1279,9,1.3,-2.146591,-0.401941,-2.336523,-0.4758546
55.64502,10,1.3,-0.4280029,-0.3379015,-0.3913347,-0.6933501
60.36557,11,1.3,-0.6110173,-0.1889462,-0.7667183,-0.1143087
64.13767,12,1.3,0.09839451,-1.156463,-0.1739258,-1.398345
68.60204,13,1.3,-0.4662356,-1.273171,-0.1736317,-0.7555724
73.58332,14,1.3,-1.761725,-0.7037318,-1.80324,-0.9044011
77.76195,15,1.3,0.09266856,-0.7318614,-0.05730239,-0.4516448
83.64333,16,1.3,1.771357,-1.449001,1.432521,-1.47464
89.26247,1
