Time,LorR,Question,Character,Answer_State,Answer_Time
36.03352,left,6,L,correct,0.8545341
39.64508,left,5,L,correct,1.046841
44.25041,left,9999,xx,irrelevant_answer,9999
48.9842,left,4,L,correct,1.016399
54.34885,right,1,R,correct,1.256584
59.2345,right,3,R,correct,0.8374939
65.10815,left,1,L,correct,1.306519
69.83757,right,6,R,correct,0.7385406
74.66052,right,4,R,correct,1.249527
78.8513,right,2,R,correct,0.7281952
84.51681,left,3,L,correct,0.8888016
88.11849,right,5,R,correct,0.8227921
93.50827,left,5,L,correct,0.7708817
97.4838,left,1,L,correct,0.7915039
100.3345,right,3,R,correct,0.8015289
104.081,right,6,R,correct,1.257095
104.7185,right,9999,xxx,irrelevant_answer,9999
109.217,right,4,R,correct,0.8842468
114.809,left,2,L,correct,1.275444
119.8813,right,6,R,correct,0.8305969
123.6181,right,5,R,correct,0.7800446
128.4897,left,4,L,correct,1.084579
132.9194,right,2,R,correct,0.7993317
136.4984,right,1,R,correct,0.8623505
140.8844,right,3,R,correct,0.9070892
146.0518,left,3,L,correct
