Time,LorR,Question,Character,Answer_State,Answer_Time
21.53345,right,5,R,correct,0.7302208
25.51789,right,3,R,correct,0.8146095
30.36878,left,6,L,correct,0.8627472
34.97376,right,2,R,correct,0.6513672
39.43459,left,4,L,correct,1.046482
43.84977,left,1,L,correct,0.6349907
47.62148,left,2,L,correct,0.9830551
51.23134,right,6,R,correct,0.9274368
56.77084,right,4,R,correct,0.6426468
59.68148,left,5,L,correct,0.7788925
63.12871,right,1,R,correct,0.7187119
67.34845,left,3,L,correct,0.8067093
77.11201,left,4,L,correct,0.8785248
79.93707,left,3,L,correct,0.7343903
85.15627,right,2,R,correct,0.7878876
89.22641,right,1,R,correct,0.6653214
94.80933,left,5,L,correct,0.8947525
100.5856,left,2,L,correct,1.104652
105.5707,right,3,R,correct,0.7377243
109.2064,right,4,R,correct,0.9588928
113.5095,left,6,L,correct,1.064209
118.1204,right,1,R,correct,0.9537201
122.7184,right,5,R,correct,0.7326355
128.3076,left,4,L,correct,0.6994324
133.5402,left,5,L,correct,0.8316345
136.7115,right,6,R,correct,0.963378
