Time,LorR,Question,Character,Answer_State,Answer_Time
15.73338,left,5,L,correct,0.7971535
19.10843,right,3,R,correct,0.7283096
22.44977,right,4,R,correct,0.877037
27.8298,left,6,L,correct,0.7154198
32.81919,right,2,R,correct,0.9362144
38.13261,left,1,L,correct,1.104263
42.83443,right,1,R,correct,0.949295
47.38699,right,6,R,correct,1.223763
52.77097,left,4,L,correct,0.7754364
56.6635,right,5,R,correct,0.9270172
59.99017,left,3,L,correct,0.7048416
63.20473,left,2,L,correct,0.6353378
66.77709,right,4,R,correct,0.7455597
69.63087,right,2,R,correct,0.7082443
73.89675,right,1,R,correct,0.7598343
77.39166,right,6,R,correct,0.8429108
80.34268,right,3,R,correct,0.8554306
84.55438,left,5,L,correct,1.35556
88.5977,left,2,L,correct,0.8681641
92.22279,right,1,R,correct,0.6304855
97.84907,left,3,L,correct,1.353233
100.6761,right,5,R,correct,0.7268372
104.9569,left,6,L,correct,1.767288
110.4523,left,4,L,correct,0.7355499
113.7516,right,3,R,correct,0.7405701
119.2977,right,6,R,correct,0.7272034
124
