Time,LorR,Question,Character,Answer_State,Answer_Time
31.50034,left,6,L,correct,1.167191
31.77471,left,9999,xx,irrelevant_answer,9999
35.67012,left,4,L,correct,0.7826576
40.83982,left,5,L,correct,0.7802315
44.53202,left,2,L,correct,1.031086
49.86152,right,3,R,correct,1.053322
53.14411,left,1,L,correct,0.8264618
59.0073,right,2,R,correct,1.022881
63.18139,left,3,L,correct,0.6501389
67.73801,right,4,R,correct,0.8301849
72.73621,right,1,R,correct,0.8449326
76.21191,right,6,R,correct,0.8134766
79.78493,right,5,R,correct,0.8275528
85.32983,right,3,R,correct,0.7896881
91.17491,right,1,R,correct,1.131233
96.57061,right,4,R,correct,0.7260208
100.8629,right,2,R,correct,0.6890869
105.644,right,6,R,correct,0.9181747
110.6567,right,5,R,correct,1.025711
116.124,right,1,R,correct,1.379669
116.2707,right,9999,xxx,irrelevant_answer,9999
121.2408,right,5,R,correct,0.9473877
125.8808,right,3,R,correct,0.8076477
130.987,left,4,L,correct,0.8053894
136.4954,right,2,R,correct,0.546936
143.0273,right,6,R,c
