time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
35.23353,1,1.3,-0.2827248,-1.487928,-0.1811393,-1.45488
39.92237,2,1.3,-0.2259339,-0.821422,-0.2685499,-1.051813
56.03772,3,1.3,0.6208876,0.7066315,0.3286141,0.8936989
72.95447,4,1.3,1.067409,0.6414335,0.5931398,0.4104307
76.59874,5,1.3,0.3327987,-1.088985,0.1352537,-1.033122
81.0495,6,1.3,-1.602259,-1.276104,-1.502584,-1.364623
86.69432,7,1.3,-1.517291,-0.8973414,-1.814055,-1.133497
91.1189,8,1.3,0.4457824,-1.190371,0.08450729,-1.319198
109.1644,9,1.3,-2.136844,1.172713,-1.994548,1.093116
114.1448,10,1.3,-2.363785,-0.992339,-2.108923,-0.8666008
119.0785,11,1.3,-1.531973,-0.2807805,-1.145961,-0.2292992
127.7041,12,1.3,-0.9252925,-1.677881,-0.8286699,-1.383915
133.0891,13,1.3,-0.4068055,-1.707204,-0.2545043,-1.164057
137.0368,14,1.3,-1.020839,-0.4979918,-1.120565,-0.5331457
140.7379,15,1.3,-0.1633289,0.5038533,-0.1722553,0.2150924
146.9671,16,1.3,-1.25227,-1.316533,-1.103441,-1.26042
151.2696,17,1.3,-1.470135,-0.
