Time,LorR,Question,Character,Answer_State,Answer_Time
7.45261,left,1,L,correct,1.036026
11.0793,left,6,L,correct,1.201321
14.58766,right,5,R,correct,1.476982
17.8957,left,4,L,correct,0.97229
23.04261,right,3,R,correct,1.128693
28.73883,left,2,L,correct,1.195007
32.21045,right,4,R,correct,1.186382
37.96804,right,1,R,correct,0.7997551
42.23566,right,2,R,correct,1.038383
46.3746,right,6,R,correct,0.9585571
51.35429,left,3,L,correct,1.042191
56.67368,left,5,L,correct,1.148163
61.64147,left,1,L,correct,1.14222
66.77402,left,4,L,correct,1.159836
71.40622,right,5,R,correct,0.9876251
75.59608,right,2,R,correct,1.06884
79.38267,left,3,L,correct,1.284096
83.42489,left,6,L,correct,1.101707
89.16904,right,2,R,correct,0.8984222
94.79308,right,5,R,correct,1.062439
100.3308,right,3,R,correct,1.463463
104.4625,right,1,R,correct,1.067078
108.1651,right,6,R,correct,1.402649
108.5876,right,9999,xxx,irrelevant_answer,9999
112.9792,left,4,L,correct,1.149567
117.3457,left,2,L,correct,1.147751
122.7538,le
