time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
18.95897,1,1.1,-2.327679,-0.6696076,-2.241956,-0.6138809
39.77505,2,1.1,-0.8430836,1.167536,-0.8461028,1.415093
47.20059,3,1.1,0.2032553,1.682641,0.2951375,1.290396
52.11086,4,1.1,-1.807212,-0.7650298,-1.701145,-0.5661688
56.75716,5,1.1,-0.1193901,-0.9132547,-0.02502982,-0.8143795
60.31442,6,1.1,1.227535,0.80506,1.530493,0.4533843
65.48555,7,1.1,-1.235973,-1.076765,-0.9799974,-1.132344
71.09599,8,1.1,-1.133068,-1.07098,-1.037241,-1.104686
75.03519,9,1.1,-2.36031,-1.148811,-1.960627,-1.293299
85.41255,10,1.1,-2.062136,-1.121155,-1.805907,-1.008392
89.26752,11,1.1,-2.557053,-1.088125,-2.228993,-0.8129723
96.13207,12,1.1,-2.659766,1.322458,-2.491163,1.297573
100.6918,13,1.1,-0.6241172,-1.496775,-0.4413691,-1.468623
107.6734,14,1.1,-2.539521,1.378377,-2.401367,1.366726
114.3804,15,1.1,-2.424351,1.674415,-2.286312,1.20316
122.6668,16,1.1,-2.100882,0.8514325,-1.997846,0.7735905
127.4343,17,1.1,0.6582835,-0.8375472,0.8
