time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
15.7343,1,1.1,-1.025331,0.5908715,-1.02182,0.5613732
34.86833,2,1.1,-0.6004512,-0.8504356,-0.7335865,-0.6483206
38.81853,3,1.1,-2.791008,-0.6276034,-2.25614,-0.5896209
44.49509,4,1.1,-1.620108,0.804673,-1.346631,0.7420785
55.35541,5,1.1,-0.1066155,0.7333451,-0.1543345,0.6631988
58.51133,6,1.1,0.6140029,-0.1045508,0.5198262,-0.1912503
61.99086,7,1.1,-0.311788,0.02770303,-0.4431112,0.06269392
65.11462,8,1.1,-1.766214,-0.2217638,-1.646247,-0.1152076
70.27824,9,1.1,2.786217,-1.560853,2.415819,-1.245914
79.66482,10,1.1,-1.710361,-1.00532,-2.117146,-0.9338782
84.15415,11,1.1,0.1544662,-0.4304518,0.1041777,-0.2925377
87.94845,12,1.1,0.9506619,-0.2159202,0.596662,-0.2656062
92.70485,13,1.1,-0.816961,-0.2001872,-0.6663183,-0.2324814
98.62129,14,1.1,-2.679777,-1.089565,-2.347781,-1.185421
102.9364,15,1.1,-0.4898534,-0.1206923,-0.6264163,-0.2226205
106.6265,16,1.1,-0.5428596,-0.1026273,-0.6950575,-0.1430201
112.3861,17,1.1
