Time,LorR,Question,Character,Answer_State,Answer_Time
27.43887,right,2,R,correct,1.235275
33.20002,left,3,L,correct,1.005569
37.86229,left,1,L,correct,1.341057
41.91936,left,5,L,correct,1.401653
47.82444,left,6,L,correct,0.9756393
53.252,right,4,R,correct,0.8906326
58.05409,left,2,L,correct,1.186996
62.91772,right,1,R,correct,1.030022
67.30031,left,4,L,correct,1.109352
67.7433,left,9999,xx,irrelevant_answer,9999
72.86931,right,5,R,correct,1.210732
77.3416,right,6,R,correct,1.119919
80.5331,right,3,R,correct,1.098244
83.84328,right,1,R,correct,1.021202
90.04007,left,5,L,correct,1.370224
93.80905,left,3,L,correct,1.241684
97.17078,left,2,L,correct,0.8861389
101.3544,right,4,R,correct,0.8708191
106.771,right,6,R,correct,0.9096985
111.7401,left,3,L,correct,1.116272
114.9384,right,6,R,correct,0.9541168
118.415,right,2,R,correct,0.862915
123.948,left,5,L,correct,0.8861389
127.2612,left,4,L,correct,1.294601
131.56,left,9999,xx,irrelevant_answer,9999
135.6933,right,3,R,correct,1.166733
140.
