time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
14.37077,1,1.1,-0.7088342,-1.000175,-0.7926331,-1.094037
21.61956,2,1.1,-0.7223369,-1.281709,-0.5682058,-1.377478
24.96054,3,1.1,0.09373551,-0.8622173,0.1087187,-0.5057297
29.80056,4,1.1,-0.6121756,-0.6393331,-0.6039768,-0.6103864
34.77686,5,1.1,0.7625428,-1.429212,0.6787984,-1.471047
39.68188,6,1.1,-0.8748487,-1.675785,-0.8667243,-1.338844
43.42936,7,1.1,-0.9632223,-1.009707,-0.9367804,-0.9003196
46.96862,8,1.1,-2.674239,-1.21,-2.285757,-1.049354
51.53105,9,1.1,0.04446738,-0.2919093,-0.229365,-0.2900778
55.10607,10,1.1,-2.516538,-0.7517738,-2.195081,-0.534687
59.52087,11,1.1,-0.6835418,-1.102595,-0.6820985,-0.672433
63.34691,12,1.1,2.058496,-0.09811138,2.464199,-0.247531
77.22264,13,1.1,-1.067505,-0.7240006,-1.250301,-0.8665476
80.89677,14,1.1,2.025522,-0.2428713,2.440508,-0.2443268
88.21288,15,1.1,-1.414379,1.669626,-1.27109,1.484478
92.55183,16,1.1,0.1452479,-0.689938,0.01840776,-0.8266968
97.60333,17,1.1,-1.
