time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
7.171886,1,1.5,-1.478607,-0.09289347,-1.647264,-0.1307863
11.96673,2,1.5,0.3300439,-0.6468046,0.2132757,-0.6641702
18.58659,3,1.5,0.155149,-1.676723,0.5531563,-1.149971
22.48275,4,1.5,0.2517346,0.03611702,0.1556569,-0.1832521
26.24542,5,1.5,0.8702137,0.5015088,0.9837747,0.2775308
30.3674,6,1.5,0.5894384,0.007568695,0.5807868,-0.01592721
34.0813,7,1.5,0.234026,-0.3542809,0.280481,-0.1738781
37.58103,8,1.5,0.2176231,-0.6244955,0.5589105,-0.8952432
41.25229,9,1.5,0.7145475,-0.8420302,0.9132929,-0.8481207
51.37957,10,1.5,-0.4438698,-0.7742653,-0.2161258,-0.751267
57.30071,11,1.5,-2.65169,-1.306428,-1.974952,-1.27357
65.09354,12,1.5,0.8260553,-1.109572,0.8746569,-0.8616003
68.84863,13,1.5,-2.307726,-0.2854176,-2.160156,-0.4565009
73.46011,14,1.5,-0.1081769,-1.254502,0.3553148,-1.100991
77.80308,15,1.5,-1.544155,-1.042497,-1.097978,-1.074341
81.51181,16,1.5,-1.44076,-0.4831904,-1.517381,-0.6764036
86.31538,17,1.5,0.82
