time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
5.997123,1,1.5,-0.6480826,0.5314237,-1.075658,0.2314921
9.687797,2,1.5,-0.5328034,-0.3863161,-0.5253829,-0.1057167
13.43088,3,1.5,-0.101173,-0.4046459,-0.1032903,-0.5771828
16.60681,4,1.5,-2.413958,-0.9144357,-2.412317,-0.7742773
20.74643,5,1.5,2.173854,-0.06641821,2.039688,-0.02936414
24.59158,6,1.5,-1.141183,-1.244772,-0.9391471,-1.002692
29.23037,7,1.5,0.2177729,-0.06677029,0.09390631,-0.1505441
32.81929,8,1.5,0.4993606,-0.01083109,0.4312959,-0.3892245
36.38926,9,1.5,1.180971,-0.2247482,1.101536,-0.3073452
40.83631,10,1.5,-1.82788,-1.172753,-1.474509,-0.9369624
45.3815,11,1.5,0.3603218,-0.9776903,0.3105593,-0.9820848
49.26727,12,1.5,1.139483,-0.2448767,1.153499,-0.3416261
52.67079,13,1.5,-1.357536,-1.08304,-1.028814,-0.7267088
57.28799,14,1.5,-0.03430373,0.007976461,0.1797709,-0.08516213
60.62527,15,1.5,-0.3515891,-0.04715303,-0.240967,-0.03459619
64.02744,16,1.5,-1.920397,-0.1827402,-1.771087,-0.3095097
67.9
