time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
21.16882,1,1.1,-1.43407,-1.441415,-1.915098,-1.256864
25.48616,2,1.1,-0.7268088,-0.6075332,-0.7534546,-0.5630839
29.07059,3,1.1,-1.279888,-1.284639,-1.168656,-1.485447
33.863,4,1.1,-1.992423,-1.644379,-1.807312,-1.21926
37.79257,5,1.1,-1.248027,-1.267643,-1.147159,-1.362839
43.31086,6,1.1,-2.334588,-0.8880917,-2.126158,-0.6772659
47.69746,7,1.1,-1.329488,-1.531723,-1.070595,-1.506002
52.01905,8,1.1,0.1280525,-1.408901,0.1792945,-1.506608
55.54532,9,1.1,-0.1379264,-1.482709,0.228109,-1.462272
63.92888,10,1.1,-2.59099,-1.419913,-2.510109,-1.392454
73.69812,11,1.1,-1.949968,-1.14758,-1.786312,-1.076131
85.71118,12,1.1,-1.603488,-1.405577,-1.181781,-1.145726
96.65593,13,1.1,-0.7426769,-1.867719,-0.7172485,-1.387457
104.1677,14,1.1,1.356929,1.552491,1.086036,1.376548
110.1228,15,1.1,-0.6898782,-0.5764555,-0.4998078,-0.755686
117.0911,16,1.1,-2.344224,-0.5798503,-2.251472,-1.036479
121.4732,17,1.1,0.04479564,-1.033539
