time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.441414,1,1.3,-1.755092,-0.3949839,-1.550331,-0.3329644
13.70569,2,1.3,-1.189217,-1.147051,-1.137445,-1.323294
20.04831,3,1.3,-1.59674,-0.9264381,-1.763267,-0.7646793
24.26643,4,1.3,0.2062623,-1.405073,0.5813776,-1.339003
35.08845,5,1.3,0.9384142,1.548033,0.7570192,1.468482
49.75924,6,1.3,-2.571157,-0.7983688,-2.246676,-1.01622
54.67377,7,1.3,0.6937204,-1.252627,0.9779828,-1.151416
58.24968,8,1.3,0.7986297,-1.654106,0.8697377,-1.158712
61.88248,9,1.3,0.1175337,-1.073698,0.3928686,-0.9950436
67.92366,10,1.3,2.639928,1.219494,2.267568,0.9506553
71.48793,11,1.3,1.136761,-0.2962975,1.572714,-0.3398219
75.84943,12,1.3,1.253464,0.1172485,1.12633,-0.2431888
90.93558,13,1.3,0.7349235,-0.9084335,0.274231,-0.9461073
94.91368,14,1.3,0.5546598,-0.7070254,0.4595731,-0.8317266
98.36101,15,1.3,0.2844739,-1.283399,0.3998094,-1.443076
102.5687,16,1.3,-0.5146746,-0.5901178,-0.5314558,-0.7122659
111.884,17,1.3,-0.4081071,1.130812
