time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
13.07867,1,1.5,1.188053,0.1987182,0.9042627,-0.1022899
17.15266,2,1.5,-1.474267,-1.207915,-1.216791,-1.120126
21.78598,3,1.5,-0.1471826,-0.423179,-0.4325532,-0.6145216
25.40981,4,1.5,-0.884919,-0.6704677,-0.8497409,-0.7400873
29.72079,5,1.5,0.5193352,-0.9280739,0.4711899,-1.392407
33.73368,6,1.5,-1.23356,-0.5503027,-1.254505,-0.7258257
38.74194,7,1.5,-0.6027309,-1.588514,-0.3927873,-1.087121
42.76302,8,1.5,0.01907994,-0.5137438,-0.08512359,-1.11045
47.50635,9,1.5,1.148268,-0.1632941,0.9283682,-0.5638674
51.54346,10,1.5,0.7444519,-0.5833267,0.5515191,-1.022534
59.17613,11,1.5,-2.287922,-0.6333829,-1.775283,-1.015057
67.13,12,1.5,-2.087722,-0.7608895,-1.689464,-1.3088
77.72331,13,1.5,0.2099842,-0.869648,0.4129412,-0.8471019
81.87319,14,1.5,0.09214201,-0.2394345,-0.1449551,-0.4415266
85.41889,15,1.5,0.3662509,-0.3072284,0.07009788,-0.5233328
89.0215,16,1.5,0.009222033,-0.04041378,0.02477608,-0.2160271
98.76094,17,1
