time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
24.52798,1,1.1,-0.2045328,-1.407561,-0.09344766,-1.421965
28.79147,2,1.1,-1.978751,-0.8392787,-1.526957,-0.8232082
32.50362,3,1.1,-1.531991,-0.4343469,-1.670767,-0.1951757
36.46535,4,1.1,-1.541705,-0.8647064,-1.205803,-0.5078455
40.78342,5,1.1,-1.763019,-1.311464,-2.064179,-1.34402
50.81076,6,1.1,1.004392,1.124027,1.355814,1.332068
55.65321,7,1.1,-0.2694237,-0.311165,-0.3112155,-0.2408926
62.65915,8,1.1,-2.626854,0.7280309,-2.206606,0.3997772
72.20519,9,1.1,0.597876,-1.69788,0.5806643,-1.31973
75.89275,10,1.1,0.1975546,-0.5089698,0.05937976,-0.7192562
80.84298,11,1.1,-1.649038,-0.7685727,-1.788069,-0.5632374
85.57619,12,1.1,-0.5146592,-0.874126,-0.6246639,-0.7170205
93.41368,13,1.1,-2.44012,0.5305203,-2.490434,0.521928
105.3574,14,1.1,-0.5063461,1.361589,-0.665181,1.252236
120.3718,15,1.1,-0.4173411,-0.9649844,-0.483098,-0.9728017
124.1968,16,1.1,-0.06909616,-0.4230724,-0.2971833,-0.6291601
134.1653,17,1.1,0.395
