time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.480052,1,1.5,-2.460659,-0.1979573,-2.472378,-0.3627786
17.6676,2,1.5,-2.277156,-0.7556722,-2.370575,-0.5973827
21.64908,3,1.5,-0.9155564,0.1013304,-1.210565,-0.05185641
25.89097,4,1.5,-0.339799,0.2396792,-0.4689324,-0.2031179
31.91542,5,1.5,-0.8133429,-0.9342993,-0.7394233,-0.8587356
36.85814,6,1.5,2.012076,-0.6069494,1.697276,-0.8234987
41.91776,7,1.5,1.471955,-1.575806,1.243642,-1.422983
46.87153,8,1.5,-0.8273977,-0.09405249,-1.147321,-0.3530347
50.8046,9,1.5,-1.323656,0.009739764,-1.48143,-0.114571
54.31978,10,1.5,-1.648414,-0.5862626,-1.84147,-0.8400452
58.58131,11,1.5,-0.3635427,-0.804284,-0.3086593,-0.8067994
62.48045,12,1.5,-1.652502,0.1037203,-1.711118,-0.3910515
66.97786,13,1.5,0.6643085,-1.59602,0.555313,-1.145186
70.70768,14,1.5,0.9739643,0.1415033,1.34543,-0.1481445
73.81966,15,1.5,0.7499067,-0.3096481,0.739762,-0.5001402
77.97285,16,1.5,0.3010853,-1.594712,0.2638238,-1.095509
82.16756,17,1.5,-0.16
