time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
11.66152,1,1.5,0.7351699,0.525628,0.6638873,1.097022
16.34548,2,1.5,-2.379803,-1.657539,-2.408283,-1.085259
22.05382,3,1.5,-2.554113,-1.688654,-2.389595,-1.361915
26.19274,4,1.5,-1.280272,-1.022372,-1.627965,-1.372599
30.05425,5,1.5,-1.300631,-0.408251,-1.642509,-0.7201627
34.33481,6,1.5,-1.25781,-0.995126,-1.419795,-1.47657
40.53205,7,1.5,0.9369054,1.389815,0.738272,1.423074
43.85662,8,1.5,-1.093981,0.4985873,-1.510075,0.09458289
48.15803,9,1.5,0.7275314,0.6102746,0.2365609,0.2881567
65.43006,10,1.5,-0.6925548,-0.7069219,-0.7820299,-0.4860498
71.51904,11,1.5,0.8753619,-1.019805,1.167871,-1.444242
76.40012,12,1.5,0.3160717,0.1127423,0.1794139,0.1161759
83.68391,13,1.5,0.1083082,1.265337,-0.1275628,1.460752
88.58778,14,1.5,2.793807,-1.326709,2.171858,-1.401837
93.23498,15,1.5,-0.7439581,-0.05630797,-1.023438,-0.389711
97.08952,16,1.5,-1.782147,-1.391764,-1.917125,-1.214645
102.7035,17,1.5,-1.075104,-1.449661,-1.1
