time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
13.6397,1,1.3,0.9188501,-0.06325015,0.8566036,-0.3087491
19.27186,2,1.3,1.972803,-1.237301,1.540109,-1.425884
27.74152,3,1.3,-1.987195,1.419455,-2.129259,1.479084
31.88048,4,1.3,-1.804841,-1.217619,-2.088764,-1.174826
35.91594,5,1.3,-1.089808,-0.1039684,-1.309958,-0.463037
41.44719,6,1.3,0.1315885,-1.712635,0.1617192,-1.272971
51.99837,7,1.3,0.5402326,0.9808799,1.078133,1.037433
55.4052,8,1.3,1.759548,-0.4701397,1.864199,-0.570102
59.63892,9,1.3,2.558975,-0.3792547,1.944843,-0.4202625
68.7382,10,1.3,-0.2859397,0.3202796,-0.3444957,0.09761699
73.28033,11,1.3,-0.654948,-0.1374251,-0.9476764,-0.5161952
82.07021,12,1.3,-0.3754297,0.2502346,-0.6703203,0.5536649
85.26344,13,1.3,-2.185427,0.2441476,-2.293825,0.07851816
90.49345,14,1.3,2.477057,-1.380909,2.301781,-1.438763
99.57507,15,1.3,-1.684784,1.063855,-1.778181,1.190955
105.7889,16,1.3,-0.7374921,-1.376346,-0.5522565,-1.4702
110.2242,17,1.3,0.4294392,-0.2907482,0.
