time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.155107,1,1.5,0.557274,-0.4932946,0.3908079,-0.8529019
13.90597,2,1.5,-0.828615,-0.0309352,-0.9589068,-0.4597717
20.58879,3,1.5,0.158158,1.723926,0.1485349,1.300934
24.32488,4,1.5,0.9008911,0.2537736,0.9120331,-0.1658324
29.84934,5,1.5,-1.405914,-1.358005,-1.515087,-1.492575
36.75386,6,1.5,0.3628509,-0.9169936,0.1907361,-1.038396
41.15484,7,1.5,1.025701,-0.1474395,0.7529546,-0.7034983
45.5909,8,1.5,0.707782,-0.5768971,0.4289487,-0.9965817
52.48462,9,1.5,-1.89666,-1.452782,-2.049899,-1.496366
57.3068,10,1.5,-0.6201987,-1.133805,-0.7311947,-1.417149
64.07661,11,1.5,1.299576,-1.364189,1.167043,-1.441603
68.44364,12,1.5,-1.364798,-0.9767044,-1.242683,-1.140977
72.756,13,1.5,-1.338336,-0.5497375,-1.439452,-0.5017032
100.9519,14,1.5,0.8577373,0.007512627,1.066324,0.4110682
104.2561,15,1.5,-0.2186732,-0.3286729,-0.4260351,-0.2401745
108.6428,16,1.5,2.46418,-0.9197993,1.771672,-1.001069
112.8431,17,1.5,2.276994,-0.4715
