time,is_recent,pos_x,pos_y,filtered_pos_x,filtered_pos_y
0.01564407,1,1889.155,-150.6628,944.5775,-75.33142
0.04677582,1,1889.155,-150.6628,1416.866,-112.9971
0.05317307,1,1889.155,-150.6628,1653.011,-131.83
0.06291962,1,1889.155,-150.6628,1771.083,-141.2464
0.06679916,1,1889.155,-150.6628,1830.119,-145.9546
0.07016373,1,1889.155,-150.6628,1859.637,-148.3087
0.07910156,1,1889.155,-150.6628,1874.396,-149.4858
0.08293533,1,1889.155,-150.6628,1881.776,-150.0743
0.08621597,1,1889.155,-150.6628,1885.465,-150.3686
0.09767151,1,1889.155,-150.6628,1887.31,-150.5157
0.10112,1,1889.155,-150.6628,1888.233,-150.5893
0.1120987,1,1889.155,-150.6628,1888.694,-150.6261
0.1171303,1,1889.155,-150.6628,1888.924,-150.6445
0.1214104,1,1889.155,-150.6628,1889.04,-150.6537
0.1254578,1,1889.155,-150.6628,1889.097,-150.6582
0.1298294,1,1889.155,-150.6628,1889.126,-150.6606
0.1332741,1,1889.155,-150.6628,1889.141,-150.6617
0.138176,1,1889.155,-150.6628,1889.148,-150.6623
0.1431885,1,1889.155,-150.6628,1889.151,-150.6626
0.1477966,1,1889.155,-150.6628,1889.153,-150.6627
0.1515961,1,1889.155,-150.6628,1889.154,-150.6628
0.1576195,1,1889.155,-150.6628,1889.155,-150.6628
0.1623764,1,1889.155,-150.6628,1889.155,-150.6628
0.1655884,1,1889.155,-150.6628,1889.155,-150.6628
0.170639,1,1889.155,-150.6628,1889.155,-150.6628
0.1753197,1,1889.155,-150.6628,1889.155,-150.6628
0.1793442,1,1889.155,-150.6628,1889.155,-150.6628
0.1825523,1,1889.155,-150.6628,1889.155,-150.6628
0.1870499,1,1889.155,-150.6628,1889.155,-150.6628
0.1916924,1,1889.155,-150.6628,1889.155,-150.6628
0.1966743,1,1889.155,-150.6628,1889.155,-150.6628
0.2017212,1,1889.155,-150.6628,1889.155,-150.6628
0.2057648,1,1889.155,-150.6628,1889.155,-150.6628
0.2101212,1,1889.155,-150.6628,1889.155,-150.6628
0.2154655,1,1889.155,-150.6628,1889.155,-150.6628
0.2188835,1,1889.155,-150.6628,1889.155,-150.6628
0.2230606,1,1889.155,-150.6628,1889.155,-150.6628
0.227169,1,1889.155,-150.6628,1889.155,-150.6628
0.2323837,1,1889.155,-150.6628,1889.155,-150.6628
0.2375488,1,1889.155,-150.6628,1889.155,-150.6628
0.2476654,1,1889.155,-150.6628,1889.155,-150.6628
0.251255,1,1889.155,-150.6628,1889.155,-150.6628
0.2566566,1,1889.155,-150.6628,1889.155,-150.6628
0.2619019,1,1889.155,-150.6628,1889.155,-150.6628
0.2660522,1,1889.155,-150.6628,1889.155,-150.6628
0.2697906,1,1889.155,-150.6628,1889.155,-150.6628
0.2736282,1,1889.155,-150.6628,1889.155,-150.6628
0.2806854,1,1889.155,-150.6628,1889.155,-150.6628
0.2842522,1,1889.155,-150.6628,1889.155,-150.6628
0.2878609,1,1889.155,-150.6628,1889.155,-150.6628
0.310524,1,1889.155,-150.6628,1889.155,-150.6628
0.3149529,1,1889.155,-150.6628,1889.155,-150.6628
0.3186951,1,1889.155,-150.6628,1889.155,-150.6628
0.327877,1,1889.155,-150.6628,1889.155,-150.6628
0.3323898,1,1889.155,-150.6628,1889.155,-150.6628
0.3468552,1,1889.155,-150.6628,1889.155,-150.6628
0.3508415,1,1889.155,-150.6628,1889.155,-150.6628
