Time,LorR,Question,Character,Answer_State,Answer_Time
23.65049,left,4,L,correct,0.7206802
27.90768,left,2,L,correct,0.7114182
31.8864,right,1,R,correct,0.8094368
36.8715,right,5,R,correct,0.8284721
40.54614,right,6,R,correct,1.247494
44.94494,right,3,R,correct,1.107903
49.96769,right,5,L,character_mistake,0.7815247
50.07994,left,9999,xx,irrelevant_answer,9999
55.69696,left,6,L,correct,0.9659729
60.02177,right,4,R,correct,1.389977
66.26192,left,1,L,correct,1.28492
70.7554,left,3,L,correct,1.058556
75.25552,right,9999,xxx,irrelevant_answer,9999
79.7845,right,3,R,correct,0.7755737
84.18015,right,1,R,correct,0.7796707
88.3667,left,5,L,correct,0.6976547
93.87886,left,2,L,correct,0.6868896
99.59224,right,4,R,correct,1.275826
102.7364,right,6,R,correct,1.074081
106.6188,right,1,R,correct,1.139778
110.7852,right,5,R,correct,0.680954
116.5392,right,3,L,character_mistake,0.7475586
116.6628,left,9999,xx,irrelevant_answer,9999
120.1617,left,4,L,correct,1.03067
123.881,right,6,L,character_mistake,
