time,is_recent,pos_x,pos_y,filtered_pos_x,filtered_pos_y
0.02191925,1,759.4481,912.7571,379.724,456.3786
0.06853867,1,760.4951,911.5245,570.1096,683.9515
0.09067726,1,760.4951,911.5245,665.3024,797.738
0.1068707,1,761.8006,912.0544,713.5515,854.8962
0.1195354,1,761.8006,912.0544,737.676,883.4753
0.1249237,1,761.8006,912.0544,749.7383,897.7649
0.1458931,1,782.9946,910.1938,766.3665,903.9794
0.1526031,1,782.9946,910.1938,774.6805,907.0865
0.1597042,1,905.5369,901.4583,840.1088,904.2725
0.1668205,1,905.5369,901.4583,872.8229,902.8654
0.1721687,1,905.5369,901.4583,889.1799,902.1619
0.1800842,1,905.5369,901.4583,897.3584,901.8101
0.1859283,1,905.5369,901.4583,901.4476,901.6342
0.1919422,1,1060.833,896.4186,981.1404,899.0264
0.1994743,1,1060.833,896.4186,1020.987,897.7225
0.2052498,1,1060.833,896.4186,1040.91,897.0706
0.2108974,1,1060.833,896.4186,1050.872,896.7446
0.2185688,1,1169.766,886.2516,1110.319,891.4981
0.2248688,1,1169.766,886.2516,1140.042,888.8749
0.2311497,1,1169.766,886.2516,1154.904,887.5632
0.2387524,1,1169.766,886.2516,1162.335,886.9075
0.245121,1,1169.766,886.2516,1166.05,886.5796
0.2530441,1,1233.37,880.179,1199.71,883.3793
0.26021,1,1233.37,880.179,1216.54,881.7792
0.2671356,1,1233.37,880.179,1224.955,880.9791
0.2729855,1,1233.37,880.179,1229.162,880.5791
0.2797012,1,1267.061,878.6188,1248.112,879.5989
0.2874126,1,1267.061,878.6188,1257.587,879.1089
0.2937946,1,1267.061,878.6188,1262.324,878.8638
0.3037853,1,1267.061,878.6188,1264.693,878.7413
0.309042,1,1267.061,878.6188,1265.877,878.6801
0.3166714,1,1287.264,874.6089,1276.57,876.6445
0.3225269,1,1287.264,874.6089,1281.917,875.6267
0.3326111,1,1287.264,874.6089,1284.59,875.1178
0.3398132,1,1295.166,865.5926,1289.878,870.3552
0.349987,1,1295.166,865.5926,1292.522,867.9739
0.3577557,1,1295.166,865.5926,1293.844,866.7832
0.3698807,1,1304.706,861.0599,1299.275,863.9215
0.378067,1,1304.706,861.0599,1301.99,862.4907
0.3846855,1,1304.706,861.0599,1303.348,861.7753
0.3917274,1,1304.706,861.0599,1304.027,861.4176
0.4002056,1,1307.969,865.9747,1305.998,863.6962
0.4071503,1,1307.969,865.9747,1306.983,864.8354
0.4139175,1,1307.969,865.9747,1307.476,865.405
0.4213638,1,1307.969,865.9747,1307.722,865.6898
0.4281769,1,1307.969,865.9747,1307.845,865.8323
0.4341431,1,1327.757,878.7221,1317.801,872.2772
0.4426155,1,1327.757,878.7221,1322.779,875.4996
0.4485931,1,1327.757,878.7221,1325.268,877.1108
0.4563313,1,1327.757,878.7221,1326.513,877.9165
0.4624691,1,1363.81,896.0457,1345.162,886.9811
0.468504,1,1363.81,896.0457,1354.486,891.5134
0.4769154,1,1363.81,896.0457,1359.148,893.7795
0.4831429,1,1363.81,896.0457,1361.479,894.9126
0.4899998,1,1391.34,910.0717,1376.409,902.4922
0.4975777,1,1391.34,910.0717,1383.875,906.282
0.5047054,1,1391.34,910.0717,1387.607,908.1769
0.5101471,1,1391.34,910.0717,1389.474,909.1243
0.5181904,1,1391.34,910.0717,1390.407,909.598
0.5246067,1,1406.726,913.3608,1398.566,911.4794
0.5321159,1,1406.726,913.3608,1402.646,912.4202
0.5402184,1,1406.726,913.3608,1404.686,912.8905
0.54636,1,1406.726,913.3608,1405.706,913.1257
0.5564747,1,1415.639,916.6879,1410.672,914.9067
