time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.967553,1,1.3,-1.985633,-0.5034167,-2.105189,-0.7351028
14.46127,2,1.3,-0.8139164,-1.041607,-0.7097633,-1.13723
27.88475,3,1.3,0.006688414,0.2201453,-0.5188682,-0.02749148
40.6938,4,1.3,-1.045672,-0.9669378,-1.071602,-0.9084889
45.7537,5,1.3,-1.291385,-1.676725,-1.129165,-1.490777
49.72479,6,1.3,-1.22473,-0.2908677,-1.150693,-0.4579279
53.90771,7,1.3,0.3437704,-1.690842,0.3201765,-1.489978
58.02281,8,1.3,-1.987746,-1.147455,-2.314556,-1.080603
62.66499,9,1.3,-0.623677,-0.07412005,-0.7626097,-0.2645396
69.3628,10,1.3,-2.594107,0.7333053,-2.32304,0.3708892
74.05413,11,1.3,0.6641163,-1.123055,0.6317621,-1.083457
78.71203,12,1.3,-1.10364,-0.2057941,-1.044448,-0.2295513
83.09867,13,1.3,0.2641353,-0.360457,0.3125246,-0.1897166
87.36788,14,1.3,0.9077772,-1.074454,0.7631802,-0.991064
95.1306,15,1.3,-2.227337,-1.296086,-2.35909,-1.20193
112.463,16,1.3,0.2654591,-0.9892572,0.3183789,-1.072501
116.7027,17,1.3,-2.431035,-1
