Time,LorR,Question,Character,Answer_State,Answer_Time
9.002552,right,1,R,correct,0.9566116
12.56913,right,4,R,correct,0.8081188
16.61671,right,6,R,correct,0.7430725
21.30013,right,2,R,correct,0.9551849
24.23993,right,3,R,correct,0.8698692
28.65329,right,5,R,correct,0.6458778
31.82396,left,1,L,correct,0.969101
36.25983,left,5,L,correct,0.8389854
40.45484,left,4,L,correct,0.6895065
44.34283,left,6,L,correct,1.264057
47.4563,left,3,L,correct,1.094254
51.63186,left,2,L,correct,0.7868881
55.51189,left,5,L,correct,1.798256
58.42488,right,1,R,correct,0.5287628
62.39179,left,2,L,correct,0.7824173
67.57586,right,6,R,correct,0.8836288
70.90916,left,4,R,character_mistake,0.7339783
70.98504,right,9999,xxx,irrelevant_answer,9999
74.03192,right,3,R,correct,0.7233124
77.90168,left,4,L,correct,0.6264572
82.08068,left,1,L,correct,0.962471
86.88197,left,5,L,correct,0.6998978
89.86325,right,2,R,correct,0.8497849
95.61653,right,6,R,correct,0.9623795
101.1081,left,3,L,correct,1.039688
105.0616,left,2,L,c
