time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
24.86803,1,1.1,1.234755,-1.385228,1.055234,-1.256376
29.58431,2,1.1,-0.7127482,-0.9755995,-0.8352646,-1.034151
33.32174,3,1.1,-2.4025,-0.7437038,-2.47979,-0.5976524
38.05966,4,1.1,-2.685843,-1.174351,-2.266704,-1.344519
53.54073,5,1.1,-0.3506249,-0.7849073,-0.1343824,-0.2793494
65.1967,6,1.1,-1.716929,-1.472655,-1.600623,-1.223692
72.08649,7,1.1,-1.808865,1.240832,-1.956873,1.088882
75.74567,8,1.1,-1.349751,-0.2631499,-1.311641,-0.3975917
81.63607,9,1.1,0.3857589,-1.551648,0.05019976,-1.396949
85.89922,10,1.1,-0.2901179,-0.2979874,-0.3378876,-0.4444557
90.7409,11,1.1,-0.9623461,-0.7691221,-0.7771605,-0.3856486
95.25044,12,1.1,0.3361046,-0.1042203,0.4347706,-0.1364584
100.2276,13,1.1,1.405466,-1.284799,1.205407,-1.280398
107.0816,14,1.1,-1.884326,0.4595117,-2.109441,0.6726333
111.9404,15,1.1,0.08431163,-1.556353,0.1171308,-1.408137
116.8017,16,1.1,-1.699296,-0.09958544,-1.801714,-0.2567877
121.1893,17,1.1,-0.2458
