time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.698906,1,1.1,-2.283909,-1.428613,-2.194468,-1.453203
28.94884,2,1.1,-2.160681,-1.187138,-2.462823,-1.077786
35.22598,3,1.1,-2.036158,-1.200951,-2.251538,-1.420236
39.65121,4,1.1,-2.069107,-1.298663,-2.14968,-1.387667
43.98669,5,1.1,-0.2233082,0.08019552,-0.3276599,-0.1371388
49.11467,6,1.1,-0.630952,-1.315451,-0.7240616,-1.280149
53.36931,7,1.1,-2.651805,-0.5322549,-2.344674,-0.7459776
57.96628,8,1.1,-0.209444,-0.9651061,-0.3096852,-1.250318
61.47924,9,1.1,-0.8234358,-0.7277112,-0.7801764,-0.7950447
65.47908,10,1.1,0.3023686,-0.2667975,0.2034723,-0.5034762
71.09606,11,1.1,-1.153427,-0.7608759,-1.169774,-0.4188717
75.70853,12,1.1,-0.2545822,-0.5773254,-0.4127266,-0.5781934
79.82937,13,1.1,2.679278,-1.485044,2.269917,-1.339933
84.60693,14,1.1,-0.2948768,-1.323586,-0.4393582,-1.355265
88.938,15,1.1,0.2104444,-0.7579846,0.1245387,-0.9723787
94.32462,16,1.1,-1.305141,-1.526979,-1.350074,-1.223037
105.8712,17,1.1,2.
