time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.769413,1,1.5,-1.6876,-0.644361,-1.772922,-0.7966571
14.34648,2,1.5,0.1479086,0.3639664,0.1047038,-0.00761056
18.48256,3,1.5,0.2553293,-0.3584037,0.1915481,-0.4587162
23.86679,4,1.5,-1.166232,-1.51627,-1.305856,-1.028778
33.10035,5,1.5,-2.157144,1.311775,-2.339417,0.8212681
37.64857,6,1.5,-0.1384412,0.1161781,-0.4267693,-0.330523
41.1417,7,1.5,-0.9653528,-0.08301594,-1.141052,-0.289021
51.13434,8,1.5,-2.133306,-1.239906,-2.342658,-0.8732257
66.31253,9,1.5,-1.624677,-0.001194068,-1.465788,0.509202
72.81871,10,1.5,0.05492096,-0.7270315,-0.1687242,-1.201022
79.61718,11,1.5,-2.393298,1.01065,-2.277937,1.233876
88.91392,12,1.5,-1.840771,-1.118777,-1.374403,-1.209265
95.25408,13,1.5,-1.448712,-1.340699,-1.733916,-1.440346
99.60104,14,1.5,-0.8927976,-0.3236935,-1.43243,-0.671245
106.3554,15,1.5,-1.045329,0.870195,-1.405755,1.214889
111.9732,16,1.5,-0.2665993,-1.549614,-0.2107538,-1.490354
120.5817,17,1.5,0.4920056,1.5
