Time,LorR,Question,Character,Answer_State,Answer_Time
7.936541,left,5,L,correct,0.8978806
11.78587,left,3,L,correct,0.5561829
16.487,left,1,L,correct,0.722683
21.51842,left,2,L,correct,0.5196838
25.47761,left,6,L,correct,0.7540703
30.23624,right,4,R,correct,0.6538277
34.95267,left,4,L,correct,0.7107277
38.15588,right,2,R,correct,0.8489189
41.50945,right,5,R,correct,0.6429253
46.46082,right,1,R,correct,0.6861954
49.53662,right,6,R,correct,0.7859802
53.39525,right,3,R,correct,0.6536331
56.04872,right,2,R,correct,0.5611343
60.92696,right,5,R,correct,0.5325165
63.7402,right,3,R,correct,0.5317078
67.00137,right,4,R,correct,0.5932541
69.12334,right,9999,xxx,irrelevant_answer,9999
71.64874,left,6,L,correct,0.7236404
75.00176,right,1,L,character_mistake,0.6783524
75.16164,left,9999,xx,irrelevant_answer,9999
78.77885,left,6,L,correct,0.6116104
82.25526,right,1,R,correct,0.7675018
86.602,right,5,R,correct,0.6743546
90.75169,right,3,R,correct,0.5542679
96.18769,right,2,R,correct,0.57621
100.009
