time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
13.32269,1,1.3,-0.9653658,-0.9006679,-0.9060422,-1.030374
17.40112,2,1.3,0.2411647,-1.632681,0.3615596,-1.126732
22.78479,3,1.3,1.823622,-0.5805795,1.549789,-0.7202685
26.65696,4,1.3,-2.605538,-0.9146131,-2.385331,-1.189267
31.75038,5,1.3,0.2742243,-0.5251278,0.2328261,-0.6567546
35.52765,6,1.3,-0.5720016,-0.5880982,-0.7525484,-0.7787222
40.27798,7,1.3,-0.273911,-0.3874514,-0.2119396,-0.1754027
43.5694,8,1.3,0.992664,-0.1336122,1.235868,-0.02479289
47.11679,9,1.3,0.3447085,-1.355128,0.6472822,-1.253806
51.33086,10,1.3,-2.315449,-0.1927471,-2.274987,-0.3717583
56.26786,11,1.3,0.1328371,-0.9316739,0.386437,-1.041135
60.01937,12,1.3,-1.6688,0.07696307,-1.701533,0.08829678
65.0847,13,1.3,-0.5351135,-1.38751,-0.3812464,-1.401432
69.05309,14,1.3,0.3412674,-1.574512,0.6210952,-1.393335
74.50824,15,1.3,2.382352,-1.468887,2.177989,-1.492252
79.12825,16,1.3,-1.08312,-0.2621099,-1.026296,-0.271137
86.79402,17,1.3,-2.384874
