Time,LorR,Question,Character,Answer_State,Answer_Time
12.51279,left,2,L,correct,0.6422558
17.0948,right,6,R,correct,0.6716003
20.81738,left,5,L,correct,0.7809792
24.52705,right,3,R,correct,0.644558
28.70522,left,4,L,correct,0.6221352
32.86719,left,1,L,correct,0.704155
35.8574,right,2,R,correct,0.6116447
39.6913,right,4,R,correct,0.7446442
42.69736,left,3,L,correct,0.7674065
46.66317,right,1,R,correct,0.9836197
50.40946,right,5,R,correct,0.723465
55.97886,left,6,L,correct,0.6519928
59.13066,left,2,L,correct,0.6567993
63.11224,left,1,R,character_mistake,0.6097488
66.24925,left,3,L,correct,1.06057
69.41293,right,6,R,correct,0.5805206
74.67967,right,4,R,correct,0.9910812
79.38611,right,5,R,correct,0.5099106
83.35248,right,2,L,character_mistake,1.378754
88.44962,left,5,L,correct,0.9079514
93.24483,right,3,R,correct,0.680603
96.60014,right,4,R,correct,0.6307907
99.96881,right,1,R,correct,0.6388092
102.96,right,6,R,correct,0.6545105
108.0921,left,6,L,correct,0.8195419
112.1483,right,5,R,cor
