time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
14.95895,1,1.1,0.9442195,-0.3544684,1.050942,-0.2574041
19.12917,2,1.1,-1.195382,-0.5221254,-1.348516,-0.6547577
26.75738,3,1.1,-1.609551,0.09030803,-1.695403,0.2244666
30.83434,4,1.1,-1.497836,-1.122535,-1.522455,-1.207853
37.68567,5,1.1,-2.284385,-0.5891775,-2.444607,-0.5314368
42.95394,6,1.1,-1.460245,-0.9586017,-1.348258,-1.195571
48.01618,7,1.1,-0.7440702,-1.565086,-0.7359511,-1.367887
53.06934,8,1.1,-1.354528,-1.3945,-1.160659,-1.43868
62.01957,9,1.1,0.2428118,1.126757,0.1030947,0.6852526
64.85266,10,1.1,-0.08065998,-0.3946739,0.1416117,-0.06910929
69.11531,11,1.1,0.9074015,-1.424009,0.7482443,-1.470232
73.72189,12,1.1,0.4074363,-1.07323,0.3263065,-1.273656
78.6581,13,1.1,-1.591788,-0.8221183,-1.540897,-0.9803525
82.78119,14,1.1,-1.557041,-0.9865651,-1.555599,-1.021708
92.69611,15,1.1,-1.010798,0.2688821,-0.8552909,0.25654
102.3489,16,1.1,0.3996587,1.359791,0.1704691,1.437168
106.8865,17,1.1,-2.017149,-1.7
