time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
11.23658,1,1.3,-1.846511,-1.748169,-1.710319,-1.369351
16.52405,2,1.3,-0.2292399,-1.387178,-0.2792837,-1.362294
23.0323,3,1.3,1.509962,-0.3399909,1.312472,-0.5655513
27.23653,4,1.3,-1.376338,-0.04405978,-1.348182,-0.1122607
33.68616,5,1.3,-2.034501,0.2062043,-2.046383,0.3283387
39.36861,6,1.3,-0.7484651,-1.225861,-0.7861342,-1.44477
44.08475,7,1.3,0.07391626,-0.6589218,-0.03061599,-0.8850859
48.43142,8,1.3,-1.881334,-0.4417389,-1.860585,-0.6353964
52.75451,9,1.3,-0.9796861,-0.2827046,-1.112556,-0.3401227
56.84227,10,1.3,-2.582928,-1.243414,-2.299547,-0.93455
61.00447,11,1.3,-1.35412,-0.6928495,-1.559536,-0.8165532
65.41907,12,1.3,-0.2576256,-0.79221,0.2282628,-0.9247984
69.89471,13,1.3,-1.989686,-0.7884802,-1.847831,-0.7126862
74.88153,14,1.3,-0.1772085,-0.3657808,-0.2272559,-0.5684268
79.48947,15,1.3,-0.8457553,0.005673539,-0.9269957,-0.1466047
83.95175,16,1.3,-0.1195756,-0.231703,0.02824815,-0.1819622
88.29768
