time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
19.64661,1,1.1,1.072525,1.470098,0.9244916,1.439186
24.54052,2,1.1,0.5112737,-0.7791376,0.6818495,-0.4651831
37.84524,3,1.1,-0.6286977,0.1860039,-0.93563,-0.2038502
41.46459,4,1.1,-1.012706,0.187858,-1.223834,-0.09766708
45.98702,5,1.1,0.09941505,-0.5193689,-0.01782176,-0.8539119
50.39177,6,1.1,-1.631411,-1.286394,-1.64229,-1.204688
59.79626,7,1.1,1.075602,-1.031787,0.614556,-1.145123
64.80521,8,1.1,0.6496187,-0.8244684,0.423673,-1.051417
68.97327,9,1.1,-1.508407,-0.9364668,-1.483286,-1.165462
73.22306,10,1.1,-2.000232,-1.027526,-2.187427,-1.34621
77.99815,11,1.1,-1.410149,-1.248685,-1.610621,-1.293048
87.07489,12,1.1,-0.2416101,1.19374,-0.513706,1.489594
92.28648,13,1.1,-1.108342,-1.02026,-1.379662,-1.343041
96.62513,14,1.1,-2.555413,-0.2661588,-2.392789,-0.484347
106.9742,15,1.1,0.566878,-1.401119,0.6391832,-1.346529
111.6413,16,1.1,-0.5351853,-0.5919484,-0.2166793,-0.4001231
115.9488,17,1.1,2.086208,0.0288070
