time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
8.603704,1,1.3,-1.379062,-1.664109,-1.588305,-1.295305
14.69787,2,1.3,-1.25406,1.257706,-1.091217,1.408621
17.9307,3,1.3,-1.514567,-0.440313,-1.496711,-0.5670267
22.71414,4,1.3,-2.161781,-0.670766,-1.979981,-0.4655899
27.54785,5,1.3,-1.833534,-0.9508873,-1.996491,-1.185625
34.39445,6,1.3,-0.3946123,0.1043147,-0.2930456,0.06452683
38.84689,7,1.3,-1.002976,-0.3880756,-1.203746,-0.5036594
43.70576,8,1.3,0.4340712,-1.420101,0.3909039,-1.431665
48.17159,9,1.3,-1.721343,-0.3423381,-1.680935,-0.3191895
54.23383,10,1.3,-2.094734,0.9444872,-2.18699,1.214096
59.22753,11,1.3,0.3107505,-0.9930839,0.2785965,-1.209774
63.77178,12,1.3,-1.961606,-0.2277914,-1.983483,-0.375894
68.422,13,1.3,-0.7734517,-1.446664,-0.4944916,-1.385999
76.86971,14,1.3,-0.6732252,0.3679242,-0.6569098,0.4209714
81.15685,15,1.3,-2.715554,-0.8199587,-2.42872,-0.6767018
92.12167,16,1.3,2.07352,0.7907436,2.403922,0.7191737
101.4824,17,1.3,0.1906048,0.4152
