time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
33.2163,1,1.1,-0.3317548,-0.0420874,-0.5935461,0.3096124
38.1768,2,1.1,-0.4333013,-0.5215138,-0.5859671,-0.4510559
44.6629,3,1.1,-0.06804018,-0.4592384,-0.1828649,-0.3166086
47.85781,4,1.1,-1.822766,-0.435509,-2.144768,-0.3040805
52.5536,5,1.1,-1.715852,-0.4202932,-1.711373,-0.4248843
56.97125,6,1.1,2.22254,-1.331176,1.908048,-1.171143
60.97134,7,1.1,-0.1898965,-1.227624,0.003505816,-1.211082
65.74481,8,1.1,-0.0699394,-0.9776646,0.2108685,-0.737252
69.43703,9,1.1,-0.1633944,-1.088217,-0.149138,-1.121732
73.91347,10,1.1,-0.1375871,-0.751367,-0.1488604,-0.9031664
78.24799,11,1.1,-0.8503249,-0.5097278,-1.008715,-0.7225137
82.60936,12,1.1,-0.6010718,-0.9613457,-0.6443508,-0.983967
87.38741,13,1.1,-0.4226316,-1.265747,-0.6077131,-1.470575
91.32832,14,1.1,-0.832637,-1.101382,-0.8344857,-1.17303
95.96432,15,1.1,-2.26461,-1.297502,-2.27614,-1.438359
100.3553,16,1.1,2.181291,-1.440227,2.178346,-1.469544
104.8435,17,1.1,2
