time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
9.38353,1,1.1,-0.3061065,-0.06592497,-0.4589704,-0.02499354
30.39733,2,1.1,-2.706066,1.347599,-2.274302,1.422968
34.33273,3,1.1,2.266079,0.5616149,2.261706,0.4648796
38.75155,4,1.1,2.029763,-0.7196321,2.246952,-0.5987957
43.37484,5,1.1,0.3427925,-0.1978242,0.4075342,-0.07016945
48.84843,6,1.1,-0.1838505,-1.38922,0.1609487,-1.422386
53.19946,7,1.1,-0.06011321,-0.04166844,0.2202414,0.04587576
57.10418,8,1.1,0.3604328,-0.2112361,0.3924687,-0.1493438
61.89899,9,1.1,2.567233,-1.376254,2.27292,-1.303243
66.33809,10,1.1,-0.1652097,-0.7667405,-0.0920864,-0.8320267
71.39769,11,1.1,-2.438293,-1.084654,-2.502084,-1.363288
83.86819,12,1.1,1.840513,0.4236973,1.757311,0.1041166
88.33711,13,1.1,0.0183856,-0.1529427,0.007518236,-0.1549591
92.66377,14,1.1,-0.4461167,-0.6361475,-0.7023115,-0.7731044
98.02344,15,1.1,0.8276994,-0.7406334,0.6001566,-0.8202835
103.4239,16,1.1,0.9460943,-0.9423792,0.976104,-1.042847
108.0666,17,1.1,-1
