time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
13.32862,1,1.1,-0.5949236,0.7855275,-0.7221167,1.102601
21.30119,2,1.1,0.1253185,1.533639,-0.1025563,1.406958
26.52754,3,1.1,-1.353552,0.656433,-1.623727,0.7345635
38.4612,4,1.1,-1.932212,0.81258,-1.794844,0.5546588
43.71582,5,1.1,-1.937994,-1.163697,-2.206809,-1.397382
55.99232,6,1.1,-1.723792,0.9319564,-1.967072,1.107698
59.27905,7,1.1,-2.585002,-0.818038,-2.16162,-1.006484
65.75172,8,1.1,-0.3974658,-0.2916274,-0.451627,-0.3198055
73.33155,9,1.1,-1.108524,0.791537,-1.190283,0.728959
79.26196,10,1.1,-1.536288,-0.9569198,-1.725112,-1.284268
83.63502,11,1.1,-2.199849,-1.232564,-2.100994,-1.184926
88.4417,12,1.1,-1.053453,-0.8948013,-1.084409,-1.193633
94.02803,13,1.1,-0.4976761,-0.265845,-0.5893967,-0.3505211
99.22495,14,1.1,-0.4299969,-0.9588073,-0.5554968,-1.089603
104.0963,15,1.1,-0.7927913,-0.8018405,-0.5929434,-0.797572
108.4745,16,1.1,0.11893,-0.8305376,0.007746226,-1.238399
113.0222,17,1.1,-0.02580607,-1.5
