time,catch_amount,area_diameter,area_pos.x,area_pos.z,sardine_pos.x,sardine_pos.z
28.50694,1,1.1,0.1377526,-1.477625,0.5178301,-1.193485
33.98286,2,1.1,-0.1150996,-0.5774811,0.2057199,-0.2665723
38.14954,3,1.1,0.1785602,-0.8345861,0.003299461,-0.7221393
44.38506,4,1.1,2.218717,0.7401598,2.089367,0.9430036
51.36844,5,1.1,-1.526618,-0.6734257,-1.811661,-0.8912598
66.8198,6,1.1,0.2642151,-1.355389,0.3871043,-1.385948
70.65552,7,1.1,-0.8358954,-1.294294,-0.8933852,-1.332712
76.15829,8,1.1,-2.428853,-1.543688,-2.330883,-1.203429
81.10256,9,1.1,-0.9683793,-0.01050041,-1.143159,0.3272263
90.05952,10,1.1,-0.1294536,1.030539,-0.6536197,1.143045
93.78704,11,1.1,-0.1930082,-1.19994,-0.1129789,-1.389385
98.97726,12,1.1,-1.412995,-1.580657,-1.573518,-1.171503
103.337,13,1.1,-0.9187312,-1.125185,-0.8998204,-1.403192
112.8937,14,1.1,-2.251418,-1.20645,-2.117504,-1.345828
117.5177,15,1.1,0.4976311,-0.4755281,0.182681,-0.3479966
122.1738,16,1.1,-2.099887,-1.435747,-2.105145,-1.454947
126.4033,17,1.1,-0.886636
